534,398,430,393,327,379,221,364
534,397,430,393,326,379,221,364
534,398,430,393,326,380,222,363
534,397,430,393,326,380,221,363
533,397,429,392,326,379,221,363
531,394,427,396,324,382,220,363
529,380,427,393,322,381,218,362
527,363,425,389,320,376,217,360
524,337,425,371,320,368,215,358
544,344,427,344,320,357,215,357
0,0,427,315,323,346,215,356
0,0,424,294,323,339,216,356
0,0,418,282,322,337,216,356
28,23,414,278,323,339,216,357
27,24,409,273,323,337,216,358
27,22,398,257,322,332,216,358
27,26,381,237,321,322,217,358
28,25,370,216,320,309,220,355
25,22,371,220,321,314,219,356
21,48,378,232,321,324,218,358
49,58,382,239,322,326,218,358
54,60,381,237,321,324,218,358
53,69,379,234,321,322,218,357
70,101,379,233,321,323,218,357
69,102,380,236,322,323,218,358
71,122,380,236,322,324,218,358
70,125,380,236,321,324,218,358
70,128,380,235,321,323,218,357
71,128,380,236,321,323,218,358
72,129,380,236,322,323,218,358
56,155,381,235,322,324,218,358
66,140,380,235,322,324,218,357
100,122,380,236,321,324,218,358
100,121,380,236,321,324,218,357
100,121,380,236,321,323,218,358
100,118,380,236,321,323,218,358
97,117,381,235,322,323,218,358
99,116,381,235,322,323,218,358
99,116,380,236,321,324,218,358
99,118,381,236,321,324,218,358
75,124,380,236,322,324,218,358
72,131,380,236,322,323,218,358
71,135,380,236,321,324,218,358
71,131,381,236,321,324,218,358
70,127,381,236,322,323,218,358
73,134,380,236,322,324,218,358
68,134,380,236,322,324,218,357
81,131,380,236,322,324,218,358
86,128,380,236,321,324,218,358
83,135,380,236,321,324,218,358
83,134,380,236,322,324,218,357
82,144,381,236,322,323,218,358
85,133,381,236,321,324,218,358
69,123,381,236,321,323,218,358
68,122,381,236,322,324,218,357
52,122,381,236,321,324,218,358
53,119,381,236,321,324,218,358
55,120,381,236,321,324,218,358
57,126,380,236,321,324,218,358
72,126,380,236,321,324,218,357
87,140,380,236,322,324,218,358
88,140,380,236,321,324,218,357
88,139,381,236,322,324,218,358
89,140,380,236,322,324,218,358
90,140,380,236,321,324,218,358
101,142,380,236,321,324,218,359
105,135,380,236,322,324,218,358
84,136,380,236,322,324,218,359
80,122,380,236,321,324,218,358
79,121,380,236,322,324,218,358
78,120,380,236,322,324,218,358
77,120,381,237,322,324,218,358
79,120,381,237,322,324,218,358
83,117,380,237,321,324,218,357
81,119,380,237,322,324,218,359
82,120,380,237,322,324,218,358
78,122,381,237,322,324,218,358
78,122,389,237,323,320,218,356
79,120,406,263,324,331,218,356
96,149,420,298,323,345,217,357
97,149,424,326,320,355,216,359
96,149,425,337,320,358,216,358
87,150,425,343,321,358,216,358
87,150,426,343,322,354,216,357
85,144,427,350,322,358,217,358
72,153,427,373,323,370,218,361
98,170,425,395,322,383,219,365
104,169,428,393,325,382,220,365
105,170,428,394,326,382,221,365
102,171,429,394,327,382,222,365
103,172,429,395,327,382,222,365
112,171,428,395,327,382,222,365
114,173,429,394,327,383,222,365
118,168,428,394,327,382,222,365
117,169,428,395,327,382,222,365
118,170,428,395,328,382,222,365
118,170,429,395,327,382,222,365
129,152,429,395,327,382,223,365
130,151,429,395,327,382,222,365
130,151,428,395,327,382,223,365
128,151,429,394,327,382,224,364
115,168,428,394,328,382,222,365
115,169,428,394,328,382,223,364
120,170,429,394,327,382,222,365
120,170,429,394,328,382,222,365
119,170,429,394,328,382,223,365
120,170,428,394,328,382,222,365
120,170,429,394,328,382,223,364
121,169,429,394,328,382,222,365
121,169,429,394,328,382,223,364
121,169,428,394,327,382,222,365
121,168,428,394,327,382,223,365
119,168,429,394,328,382,224,365
119,170,429,394,328,382,223,365
118,169,428,394,328,382,222,365
113,198,429,394,328,382,223,364
115,200,429,394,327,382,222,365
114,200,429,394,327,382,222,365
145,213,429,394,327,382,223,365
144,208,429,394,327,382,222,365
144,204,429,394,327,382,223,364
147,205,429,394,328,382,222,365
145,206,429,394,328,382,223,365
136,204,428,394,328,382,222,365
143,204,428,394,328,382,223,365
145,203,429,393,328,382,222,365
144,202,429,394,328,382,223,364
163,187,430,393,327,382,223,365
163,188,430,394,328,382,223,365
162,189,430,393,328,382,222,365
161,185,430,394,328,382,223,364
162,187,430,394,328,382,222,365
160,187,430,394,328,382,223,365
158,187,430,394,328,382,222,365
150,197,430,394,328,382,223,364
149,195,430,394,328,382,223,365
147,196,430,394,328,382,223,365
147,200,430,394,328,382,223,364
145,197,430,394,328,382,223,364
144,207,430,394,328,382,223,365
140,240,430,394,328,382,223,364
145,252,430,394,328,382,222,365
146,252,430,394,328,382,223,365
146,253,430,394,328,382,223,364
146,251,430,394,328,382,222,365
147,254,430,395,328,382,223,365
148,254,430,394,328,382,223,364
149,252,430,395,328,382,222,365
148,252,430,395,328,382,223,364
147,251,428,396,326,384,221,364
170,237,428,393,324,382,220,363
162,230,426,389,321,379,219,362
161,231,426,373,321,371,217,359
161,225,427,347,322,359,217,357
160,226,426,319,324,348,217,357
163,229,423,295,324,340,218,356
159,230,419,283,324,338,218,357
147,249,414,278,323,338,218,358
170,267,409,273,324,338,218,358
170,263,399,260,323,333,218,359
179,250,383,240,322,324,219,358
177,239,373,219,322,312,220,356
164,226,372,221,321,316,220,356
175,238,379,233,323,324,218,358
195,236,382,241,322,327,219,358
203,236,382,240,323,326,218,358
208,236,380,236,323,323,219,358
206,235,380,236,322,324,218,357
208,235,380,236,323,324,219,358
207,236,380,237,323,325,219,358
208,236,380,236,322,325,219,358
207,236,380,236,323,324,219,358
208,235,380,236,323,325,219,358
208,236,380,236,322,325,219,358
208,235,380,236,323,324,219,358
231,246,380,236,323,325,218,358
227,246,380,237,322,325,219,359
209,251,380,236,323,324,218,358
207,252,380,236,323,325,219,358
202,252,380,237,322,325,218,358
202,252,380,236,323,324,219,358
204,251,380,237,323,325,218,359
203,256,380,237,322,325,219,358
199,254,380,236,323,325,218,358
201,254,380,237,323,324,218,358
200,254,380,236,322,325,219,358
199,252,380,237,323,325,218,358
221,266,380,237,323,325,219,358
224,267,381,236,323,325,219,359
225,267,380,236,322,325,220,358
224,268,380,236,323,325,219,358
226,266,380,236,323,325,219,358
229,267,380,237,323,325,219,358
230,267,381,236,322,325,219,358
232,265,381,236,323,325,219,358
240,262,381,237,323,325,218,359
237,266,381,236,323,325,219,358
235,265,380,236,323,325,219,358
236,265,380,237,322,325,218,358
241,272,380,236,323,325,219,358
242,274,380,237,323,325,219,359
245,276,380,237,323,325,218,359
258,279,380,236,323,325,219,358
257,280,380,237,322,325,219,358
258,281,380,237,323,325,218,359
257,281,381,236,323,325,219,358
258,281,381,236,322,325,219,359
253,276,380,236,323,325,219,358
248,270,380,236,323,325,219,358
227,264,380,237,322,325,219,358
225,266,380,236,323,325,219,358
232,241,380,237,323,325,219,359
228,233,380,237,322,326,219,359
229,234,381,236,323,325,218,359
227,234,380,236,323,325,219,358
228,235,380,237,322,325,219,358
228,233,381,237,323,325,218,359
229,233,381,236,323,326,219,358
232,233,380,237,323,325,219,359
231,233,381,237,322,325,219,359
231,231,381,237,323,325,219,358
234,232,387,237,324,321,220,356
234,247,404,261,326,333,220,357
236,249,418,293,324,346,218,358
263,265,421,318,324,355,217,359
262,278,424,332,323,359,216,359
265,267,424,337,323,358,216,358
264,268,424,338,323,356,217,357
260,265,426,349,324,360,218,358
261,283,426,370,324,370,220,360
274,295,424,393,323,384,220,364
279,294,427,393,327,383,222,364
278,293,426,395,327,383,223,365
297,283,427,394,328,383,223,365
298,282,429,394,328,384,223,366
315,283,429,395,328,383,223,366
325,291,429,395,328,383,223,365
327,291,429,395,328,383,223,365
329,290,429,395,328,383,223,365
326,294,429,395,328,383,223,366
326,294,429,395,328,383,223,365
328,291,429,395,329,383,223,365
337,292,429,395,329,383,223,366
339,291,429,395,329,383,223,365
338,290,429,395,328,383,223,366
338,290,429,395,329,383,224,366
335,290,429,395,328,383,224,365
311,279,429,395,328,383,224,366
327,290,429,395,329,383,224,365
328,290,430,395,329,383,224,366
326,288,430,395,329,383,224,366
328,292,430,395,329,383,224,366
329,291,430,395,329,383,224,366
330,290,430,395,329,383,224,365
330,290,430,395,329,383,224,366
333,289,430,395,329,383,224,366
333,289,430,395,329,383,224,365
333,290,430,395,329,383,224,365
333,290,431,395,329,383,224,365
337,287,431,396,329,382,224,366
338,284,430,395,329,383,224,366
335,284,430,395,329,383,224,365
333,285,430,394,329,383,224,365
330,285,430,395,329,383,224,365
331,284,430,395,329,383,224,365
331,285,430,396,329,383,224,366
331,284,430,395,329,383,224,366
332,284,430,395,328,383,224,365
330,284,430,394,328,383,224,365
330,285,430,395,328,383,224,365
333,284,430,395,329,383,224,366
333,286,430,395,329,383,224,366
334,287,430,395,329,383,224,366
334,288,430,395,329,383,224,366
334,288,430,395,329,383,224,365
335,287,430,395,329,383,224,366
336,286,430,395,329,383,224,366
334,285,430,394,329,383,224,366
335,286,430,395,329,382,224,365
335,286,430,394,329,382,224,366
334,287,430,394,329,382,224,366
336,288,430,395,329,382,224,366
332,288,430,394,329,382,224,365
329,288,430,395,329,382,224,366
335,290,430,395,329,382,224,366
339,288,431,395,329,382,224,365
342,288,430,395,329,382,224,366
340,287,431,394,329,382,224,366
335,287,430,395,329,382,224,366
337,288,430,395,329,382,224,366
335,290,431,394,329,382,224,366
336,288,430,395,329,382,224,366
336,288,430,395,329,382,224,366
336,288,430,395,329,382,224,366
336,288,430,395,329,382,224,366
334,287,430,394,329,382,224,365
334,289,430,395,329,382,224,366
333,291,430,395,329,382,224,366
335,288,430,395,329,382,224,366
333,287,430,395,329,382,224,365
334,286,430,394,329,382,224,366
333,287,430,395,329,382,224,366
332,287,430,395,329,382,224,366
333,287,430,395,329,382,224,365
333,287,430,394,329,382,224,366
335,288,430,395,329,382,224,366
335,287,430,394,329,382,224,366
329,281,430,395,329,382,224,366
334,283,430,395,329,382,224,366
333,283,430,395,329,382,224,366
333,283,430,395,329,382,224,366
334,284,430,394,329,382,224,366
334,284,430,395,329,382,224,366
332,283,430,394,329,382,224,366
333,285,430,394,329,382,224,366
332,284,430,395,329,382,224,366
332,286,430,394,329,382,224,366
333,287,430,395,329,382,224,366
333,286,430,394,329,382,224,366
332,282,430,395,329,382,224,366
330,283,430,394,329,382,224,366
331,285,430,394,330,382,224,366
330,285,430,394,329,382,224,366
331,286,430,394,329,382,224,366
332,286,430,394,329,382,224,366
331,287,430,395,329,382,224,366
330,286,430,395,330,382,224,366
329,285,430,395,330,382,224,366
329,285,430,394,329,382,224,366
329,287,430,394,329,382,224,366
330,286,430,395,329,382,224,366
332,284,430,395,329,382,224,366
332,283,430,395,329,382,224,366
331,283,430,394,329,382,225,366
332,285,430,395,330,382,225,366
331,286,430,395,330,382,225,366
331,286,430,395,329,382,224,365
331,285,428,396,327,385,222,365
333,285,427,393,324,383,221,364
334,286,426,389,323,379,219,362
332,287,425,369,322,369,217,359
332,282,426,343,323,359,217,358
327,281,425,314,326,347,218,357
357,259,421,294,325,339,219,357
360,253,417,285,325,339,218,357
334,237,411,278,325,340,218,359
333,239,407,272,324,339,219,360
332,249,396,256,324,334,219,359
319,245,381,236,323,324,221,358
305,212,372,220,322,313,221,356
311,218,374,226,322,318,221,358
326,228,380,237,323,327,219,359
330,230,382,242,323,328,219,359
325,234,383,240,323,326,220,360
325,232,381,236,323,325,220,359
322,242,382,237,323,325,220,359
324,240,383,239,323,327,220,360
323,240,383,239,323,326,220,360
322,239,382,239,323,326,220,359
324,240,382,239,323,326,220,360
324,239,382,239,323,326,220,359
324,237,382,239,323,327,220,360
324,238,382,239,323,326,220,359
324,237,382,239,324,326,219,359
324,237,383,239,323,326,220,360
324,236,383,239,323,326,220,359
324,236,383,239,323,326,220,360
324,240,383,239,323,327,220,360
325,239,382,239,323,326,219,359
325,236,382,239,324,326,220,359
324,239,382,239,323,327,219,360
325,239,382,239,323,326,220,360
325,239,382,239,323,326,219,359
324,239,382,239,323,326,220,360
324,237,382,239,323,327,219,360
324,238,382,239,323,326,220,359
325,237,383,239,323,326,220,359
325,238,382,239,323,327,220,360
325,237,382,239,323,326,220,359
325,237,383,239,324,326,219,359
325,237,383,239,323,326,220,360
325,237,382,239,323,327,220,360
326,237,382,239,323,326,220,360
325,236,383,239,323,326,220,359
325,238,383,239,323,327,219,359
325,237,383,239,323,326,220,359
326,239,382,239,323,326,220,360
325,238,382,239,323,327,220,360
325,239,382,239,323,326,220,359
324,238,383,239,324,326,219,359
325,238,383,239,323,327,220,360
326,238,383,239,323,326,220,360
326,237,383,239,323,327,219,360
326,239,383,239,323,326,220,360
326,238,383,239,323,326,220,360
326,238,383,239,323,327,219,359
326,239,382,239,323,326,220,359
326,239,382,239,324,327,219,359
326,239,382,239,323,326,220,360
325,239,382,239,323,327,220,360
325,239,382,239,323,326,219,360
325,238,383,239,323,327,220,360
325,239,382,239,324,326,219,359
325,241,382,239,323,327,220,359
325,241,382,239,323,326,220,359
325,239,382,239,323,326,220,359
326,239,382,240,323,327,220,359
326,239,382,240,323,326,220,359
326,238,383,240,324,326,220,359
337,233,393,243,325,325,221,358
359,232,409,269,326,336,220,359
353,234,421,302,325,349,219,360
376,245,425,329,325,358,218,361
382,251,425,339,323,360,218,360
406,257,426,342,324,358,218,359
423,267,425,342,325,357,218,358
427,268,426,354,325,363,219,359
420,269,425,379,325,375,219,363
418,269,425,397,325,382,220,366
419,268,429,396,328,383,221,367
419,269,429,396,328,383,223,367
416,269,430,396,329,383,223,367
417,270,430,396,329,384,223,367
417,271,430,397,329,383,223,367
418,270,430,396,329,383,224,367
418,270,430,396,329,383,224,367
421,268,430,396,329,383,224,367
448,286,430,396,329,382,224,367
453,285,430,396,329,383,224,367
465,270,430,396,329,383,224,367
463,266,430,396,329,383,224,367
462,266,430,396,329,383,224,367
461,266,430,396,329,383,224,367
472,275,430,396,329,383,224,367
474,275,430,396,330,382,224,367
473,274,430,396,330,383,224,367
473,273,430,396,330,383,224,367
475,271,430,396,329,383,224,367
489,258,430,396,330,383,224,367
483,269,430,396,329,383,224,367
494,282,430,396,329,383,225,367
493,283,430,396,329,382,224,366
497,282,430,396,330,383,224,367
498,282,430,396,330,382,224,367
507,273,430,396,329,383,225,367
506,274,430,396,330,382,224,367
508,275,430,396,330,383,224,367
507,272,430,396,329,382,224,367
509,271,430,396,330,383,223,367
507,271,430,396,330,382,225,367
508,274,430,396,329,383,225,367
495,260,430,396,330,382,224,367
500,256,430,396,329,383,224,367
0,0,430,396,330,383,224,367
0,0,430,396,329,382,225,367
0,0,430,396,330,383,225,366
0,0,430,396,329,382,224,366
0,0,430,396,330,383,224,366
0,0,430,396,330,382,224,366
0,0,431,395,330,383,224,366
0,0,430,396,330,383,225,367
0,0,430,396,330,383,224,367
0,0,431,395,330,383,225,366
0,0,431,396,330,382,225,366
0,0,431,396,330,383,224,367
0,0,431,395,330,383,224,367
0,0,431,396,330,382,224,367
0,0,430,396,329,382,224,367
0,0,430,396,330,383,224,367
0,0,430,396,329,383,225,367
0,0,430,396,330,382,225,366
0,0,430,396,330,382,224,366
0,0,430,396,330,382,224,366
0,0,430,396,330,383,224,366
16,9,430,395,330,382,224,366
37,13,430,396,330,382,225,367
72,30,431,395,330,382,225,367
67,33,430,396,330,383,225,367
65,33,431,396,330,383,225,366
58,23,430,396,330,382,225,366
58,18,429,396,329,382,224,366
60,18,428,399,327,385,222,366
60,16,426,395,326,382,221,365
60,14,426,391,324,381,220,364
61,12,425,373,323,371,218,360
61,12,425,344,324,359,218,359
59,15,424,317,326,348,219,358
63,10,420,296,326,341,219,358
60,17,414,283,326,339,219,358
61,18,410,279,325,340,218,358
76,15,405,273,325,340,218,359
60,21,396,258,324,335,219,360
59,21,382,239,323,325,220,359
60,21,373,221,323,314,221,356
62,16,375,225,323,320,221,358
77,34,381,238,324,329,220,361
107,24,383,242,324,330,220,360
139,23,383,241,324,327,220,360
156,14,382,238,324,327,220,359
142,36,383,238,325,327,220,359
141,38,383,240,324,328,220,359
138,38,383,240,324,328,220,359
139,36,383,240,324,327,221,359
138,36,383,240,324,327,220,359
158,12,383,240,325,327,220,359
158,10,382,240,324,328,220,360
158,10,383,240,324,328,220,360
156,10,383,240,324,328,220,360
173,19,383,240,324,328,220,360
163,12,383,240,324,328,219,360
160,10,383,240,324,328,220,360
180,16,383,240,325,328,220,360
180,20,383,240,324,328,220,360
178,22,383,240,324,328,220,360
177,18,383,240,324,328,220,359
179,19,383,240,324,328,220,359
183,26,383,240,324,328,220,359
204,19,383,239,324,328,220,359
217,24,383,239,324,328,220,359
218,25,382,239,325,328,220,359
217,26,383,240,324,328,220,359
217,25,383,240,324,328,220,359
237,37,383,240,324,328,221,359
231,33,383,240,325,328,220,360
219,28,383,240,324,328,221,360
207,9,383,240,324,328,220,360
208,12,383,240,324,328,220,360
207,16,383,240,324,328,220,359
208,17,383,241,324,328,220,360
208,17,383,240,324,328,220,360
208,16,383,240,324,328,220,360
208,14,383,240,325,328,220,360
207,14,383,240,324,328,220,360
207,15,383,240,324,328,220,359
205,15,382,241,325,328,220,360
220,32,383,240,324,328,220,360
221,32,383,240,324,328,220,360
220,32,383,241,324,328,220,359
222,32,383,240,325,328,221,360
218,30,383,241,324,328,220,360
217,30,383,240,324,328,220,360
219,30,383,241,324,328,220,359
218,30,383,240,324,329,220,360
218,30,383,240,325,328,221,360
218,30,383,240,324,328,220,360
216,28,383,240,324,329,220,359
217,29,383,240,324,328,220,360
249,49,382,241,324,328,220,360
251,49,382,241,324,328,220,360
242,36,383,240,324,328,220,360
242,32,383,241,324,328,220,359
242,33,383,240,324,328,220,360
241,34,383,241,325,328,221,359
241,35,393,243,326,325,221,358
237,35,409,270,326,337,220,359
242,34,420,303,326,350,219,360
238,32,424,327,324,358,218,361
222,27,426,339,325,361,218,361
219,29,426,343,324,359,218,360
221,21,427,346,325,357,217,358
220,24,428,354,326,363,219,359
220,26,427,379,326,375,220,363
217,28,425,399,326,384,220,366
217,29,428,398,329,384,222,367
240,36,430,397,328,384,223,367
256,56,430,398,329,384,223,367
246,40,430,399,329,384,224,367
257,55,431,398,329,384,223,367
254,56,431,398,330,383,224,368
254,54,430,397,330,384,224,368
244,41,430,397,329,384,224,367
227,30,431,398,330,384,224,367
219,29,431,398,330,384,224,367
219,27,430,398,330,384,224,367
215,25,430,398,330,384,224,367
216,25,431,397,330,384,224,367
216,26,431,398,330,384,224,367
216,28,431,397,330,384,223,367
212,29,432,397,330,384,224,367
213,27,432,398,330,384,224,367
214,27,432,398,330,384,224,367
218,30,432,398,330,384,224,367
218,29,432,398,330,384,224,367
218,29,432,398,330,384,224,368
217,31,431,398,330,384,224,367
217,32,431,398,330,384,224,367
214,27,431,397,331,384,224,367
207,23,431,398,330,383,224,367
215,27,431,397,330,383,224,367
213,27,431,397,330,383,224,367
216,26,431,397,330,383,224,367
212,25,431,397,330,383,224,367
212,25,431,397,330,383,224,367
214,28,431,398,330,383,224,367
215,27,431,398,330,384,224,367
215,30,431,398,330,383,224,367
208,26,431,398,330,382,224,367
211,25,431,398,330,383,224,367
210,24,431,398,330,383,224,367
209,25,431,398,330,383,224,367
209,26,431,398,330,383,224,367
209,26,431,398,331,383,224,367
209,27,431,398,331,384,224,367
211,26,431,398,330,383,224,367
210,27,431,398,331,383,224,367
210,26,431,398,331,384,224,367
210,27,431,398,330,383,224,367
217,27,431,398,330,383,224,367
218,28,431,398,331,383,224,367
215,28,431,398,331,383,225,367
213,27,431,398,330,382,225,367
215,28,431,398,330,383,225,367
214,28,431,397,331,383,224,367
216,27,432,398,331,384,224,366
218,25,432,398,330,383,224,367
218,26,432,398,331,383,224,366
219,28,432,398,330,382,224,367
216,30,431,398,330,383,224,367
214,30,431,398,330,383,224,367
215,28,431,398,331,384,224,366
218,28,431,398,330,383,224,366
236,43,431,398,331,383,224,366
237,46,431,398,330,382,224,367
237,46,431,398,330,383,224,367
237,39,430,398,330,383,224,367
231,50,429,400,328,385,222,366
228,50,427,396,328,385,222,365
227,50,426,393,324,381,219,365
224,48,426,376,324,372,218,361
218,31,427,348,325,360,218,359
234,47,425,320,326,349,219,359
220,30,419,296,327,341,219,358
212,26,414,284,326,339,220,359
213,27,412,280,326,340,219,359
214,27,408,275,326,340,219,360
213,26,399,262,326,336,219,360
217,27,385,243,324,326,220,360
217,26,374,223,324,315,221,357
216,29,377,227,324,320,221,358
217,27,382,239,324,328,220,360
217,29,386,245,325,330,220,361
217,28,383,243,324,328,220,360
217,27,383,240,324,327,221,360
218,27,384,240,324,327,220,360
215,27,383,242,325,328,221,360
214,27,383,242,325,328,220,360
217,26,384,241,324,328,220,360
214,26,383,241,324,327,220,360
214,26,383,241,324,328,220,360
216,26,384,242,325,328,220,360
216,25,384,242,324,328,220,360
216,24,384,242,325,328,220,360
216,24,384,242,325,328,220,360
217,26,384,242,324,328,220,360
216,27,384,242,324,328,220,360
216,28,384,242,325,328,220,360
217,27,384,242,324,328,220,360
216,25,384,242,324,328,220,360
216,28,383,242,324,328,220,360
217,27,384,242,325,328,220,360
217,27,384,242,324,328,220,360
218,27,384,242,324,328,220,360
217,27,384,242,325,328,220,360
217,27,384,242,325,328,220,360
217,27,384,242,324,328,220,360
218,27,385,242,324,328,221,360
217,30,384,242,324,328,220,360
216,28,384,242,325,328,221,360
217,28,384,242,325,328,220,360
217,27,384,242,324,328,220,360
218,26,384,242,324,328,220,360
218,27,384,242,324,328,220,360
218,27,385,242,325,328,220,360
218,27,384,242,324,328,220,360
217,27,384,242,324,328,221,360
217,27,384,242,324,328,220,360
218,28,384,242,325,328,220,360
214,27,385,242,325,328,220,360
216,27,384,242,324,328,220,360
217,26,384,242,325,328,221,360
218,27,384,242,325,328,220,360
218,27,384,242,324,328,220,360
218,25,384,242,325,328,220,360
218,26,384,242,324,328,221,360
217,27,384,242,325,328,220,360
217,28,384,242,325,328,221,360
218,27,384,242,324,328,220,360
217,26,384,242,325,329,221,360
216,27,384,243,324,329,220,360
215,26,384,243,325,328,221,360
215,26,384,243,325,328,220,360
213,27,384,243,324,328,221,360
217,26,385,242,325,328,220,360
215,27,384,243,324,328,220,360
215,27,384,243,325,328,221,360
216,27,384,243,324,328,220,360
217,27,384,242,325,328,220,360
217,27,392,244,326,325,222,359
217,27,408,268,326,336,220,359
215,25,420,302,326,349,219,360
215,25,425,329,325,357,218,360
217,24,427,342,324,360,218,361
216,26,427,344,324,359,218,360
212,21,429,347,325,357,218,359
215,27,429,356,327,362,218,360
213,27,428,381,327,374,220,363
213,26,427,402,326,385,220,367
216,26,430,399,328,384,223,367
213,28,430,400,329,384,223,367
214,27,430,400,330,384,223,368
212,27,430,400,330,384,223,368
213,26,431,400,330,384,224,367
216,27,431,400,331,384,224,367
214,27,431,400,330,385,223,368
217,30,431,399,331,384,224,368
219,28,431,400,330,384,224,368
218,28,431,401,330,384,224,367
215,29,431,400,330,384,224,367
214,28,431,401,331,384,224,368
214,30,430,400,330,384,224,368
214,29,431,400,331,384,224,368
216,29,430,400,330,384,224,368
216,28,431,400,331,384,224,368
217,28,430,400,331,384,224,367
216,29,431,400,331,384,224,367
219,28,430,400,331,384,224,368
217,28,432,400,331,384,224,368
217,29,432,400,331,384,224,367
217,28,432,400,331,384,224,367
217,28,432,400,331,384,224,368
217,29,432,401,331,383,225,368
217,30,432,400,331,384,224,368
217,30,432,400,331,384,224,367
219,28,432,400,331,385,224,367
220,27,432,401,331,384,224,368
220,30,432,400,331,384,225,367
216,29,432,400,331,384,224,368
213,31,432,401,331,384,224,368
218,29,432,399,331,383,224,367
218,24,432,400,331,384,225,367
218,30,432,400,331,383,224,368
215,30,432,399,331,383,224,368
214,28,432,400,331,383,224,367
215,29,432,400,331,384,224,367
215,29,432,400,331,384,224,368
216,28,432,400,331,383,224,367
215,28,431,399,331,383,224,368
216,30,432,400,331,383,225,367
216,29,432,400,331,384,225,367
216,29,432,400,331,384,224,368
217,28,432,400,331,383,224,368
217,27,432,400,331,384,225,367
216,28,432,400,331,384,225,368
214,28,432,400,331,384,224,367
216,26,432,400,331,384,224,368
216,27,432,400,331,384,224,367
215,26,431,400,331,384,225,367
216,26,431,400,332,384,224,368
215,28,431,400,331,383,224,367
216,27,431,400,331,384,224,367
217,28,431,400,331,384,225,368
217,29,431,400,331,384,225,368
217,29,431,400,332,384,224,367
