0.000
0.000
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.000
0.000
0.000
0.000
0.000
0.120
0.120
0.120
0.120
0.000
0.000
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.000
0.000
0.000
0.000
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.000
0.000
0.000
0.000
0.000
0.000
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.000
0.000
0.000
0.000
0.000
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.000
0.000
0.000
0.000
0.000
0.120
0.000
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.000
0.000
0.000
0.000
0.000
0.000
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.119
0.000
0.000
0.000
0.000
0.000
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.000
0.000
0.000
0.119
0.120
0.120
0.120
0.120
0.120
0.120
0.119
0.120
0.120
0.120
0.120
0.120
0.120
0.120
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.120
0.000
0.000
0.000
0.120
0.120
0.120
0.119
0.120
0.120
0.120
0.120
0.119
0.120
0.120
0.120
0.119
0.120
0.120
0.120
0.120
0.119
0.120
0.120
0.120
0.000
0.000
0.000
0.000
0.000
