#header text header text texty text text
0.479490	0.002159	0.000123	0.000854	0.562443	0.001095	0.000344	0.001201	0.194851
0.479556	0.002513	0.000147	0.001001	0.562489	0.001081	0.000355	0.001259	0.194856
0.479557	0.002111	0.000117	0.000941	0.562535	0.001102	0.000342	0.001175	0.194888
0.479537	0.002054	0.000112	0.000847	0.562494	0.001139	0.000349	0.001202	0.194893
0.479532	0.002123	0.000144	0.000917	0.562535	0.001109	0.000353	0.001214	0.194867
0.479533	0.002086	0.000128	0.000853	0.562515	0.001082	0.000363	0.001134	0.194857
0.479476	0.002355	0.000126	0.000951	0.562566	0.001077	0.000377	0.001234	0.194855
0.479506	0.002271	0.000109	0.000975	0.562585	0.001092	0.000334	0.001225	0.194914
0.479580	0.002059	0.000136	0.000862	0.562568	0.001140	0.000362	0.001134	0.194864
0.479520	0.002116	0.000113	0.000909	0.562605	0.001127	0.000380	0.001251	0.194890
0.479540	0.002051	0.000137	0.000818	0.562580	0.001118	0.000357	0.001115	0.194884
0.479507	0.002240	0.000114	0.000903	0.562594	0.001061	0.000355	0.001206	0.194876
0.479518	0.002497	0.000139	0.001030	0.562598	0.001126	0.000358	0.001250	0.194885
0.479512	0.002084	0.000121	0.000888	0.562643	0.001138	0.000327	0.001150	0.194880
0.479520	0.002157	0.000141	0.000887	0.562642	0.001148	0.000368	0.001263	0.194920
0.479521	0.002101	0.000120	0.000896	0.562631	0.001122	0.000353	0.001169	0.194909
0.479536	0.002111	0.000125	0.000838	0.562641	0.001110	0.000351	0.001153	0.194931
0.479545	0.002510	0.000138	0.001034	0.562617	0.001100	0.000369	0.001270	0.194925
0.479547	0.002165	0.000118	0.000970	0.562654	0.001099	0.000348	0.001197	0.194883
0.479525	0.002075	0.000111	0.000833	0.562662	0.001136	0.000361	0.001200	0.194895
0.479557	0.002032	0.000135	0.000944	0.562714	0.001115	0.000377	0.001141	0.194867
0.479581	0.002084	0.000106	0.000853	0.562676	0.001061	0.000343	0.001157	0.194932
0.479575	0.002310	0.000153	0.000931	0.562689	0.001078	0.000366	0.001240	0.194892
0.479522	0.002316	0.000135	0.001002	0.562661	0.001091	0.000332	0.001204	0.194913
0.479547	0.002051	0.000129	0.000865	0.562670	0.001121	0.000355	0.001118	0.194913
0.479561	0.002125	0.000133	0.000903	0.562737	0.001115	0.000364	0.001265	0.194911
0.479544	0.002073	0.000151	0.000861	0.562755	0.001088	0.000331	0.001155	0.194906
0.479553	0.002158	0.000136	0.000875	0.562746	0.001069	0.000364	0.001206	0.194893
0.479595	0.002493	0.000135	0.000989	0.562723	0.001091	0.000375	0.001239	0.194922
0.479621	0.002109	0.000131	0.000910	0.562784	0.001147	0.000337	0.001180	0.194884
