#header text header text texty text text
0.349896	0.000980	0.000208	0.000778	0.494434	0.001120	0.000361	0.000749	0.444700
0.349937	0.001067	0.000472	0.000793	0.494459	0.001249	0.000410	0.000774	0.444708
0.349965	0.001145	0.000429	0.000933	0.494452	0.001527	0.000381	0.000741	0.444751
0.349926	0.001377	0.000218	0.001194	0.494509	0.001143	0.000345	0.000784	0.444712
0.349906	0.001338	0.000496	0.000786	0.494469	0.001126	0.000343	0.000750	0.444715
0.349929	0.001059	0.000361	0.000758	0.494505	0.001173	0.000368	0.000709	0.444740
0.349973	0.000972	0.000471	0.000796	0.494503	0.001209	0.000379	0.000730	0.444740
0.349985	0.001030	0.000429	0.000831	0.494523	0.001117	0.000395	0.000730	0.444700
0.349981	0.001146	0.000257	0.000815	0.494524	0.001181	0.000349	0.000733	0.444658
0.350062	0.001020	0.000397	0.000782	0.494569	0.001487	0.000366	0.000727	0.444669
0.349991	0.001058	0.000406	0.000779	0.494533	0.001218	0.000368	0.000808	0.444608
0.349944	0.001182	0.000307	0.000957	0.494540	0.001123	0.000361	0.000771	0.444644
0.349943	0.001367	0.000418	0.001001	0.494540	0.001174	0.000381	0.000728	0.444696
0.349961	0.001282	0.000371	0.000781	0.494542	0.001221	0.000367	0.000723	0.444666
0.350020	0.001084	0.000418	0.000766	0.494554	0.001123	0.000375	0.000732	0.444637
0.349979	0.000995	0.000421	0.000826	0.494527	0.001136	0.000373	0.000716	0.444731
0.349984	0.001078	0.000313	0.000851	0.494522	0.001385	0.000349	0.000724	0.444693
0.350037	0.001092	0.000301	0.000819	0.494541	0.001317	0.000362	0.000697	0.444726
0.350080	0.000950	0.000420	0.000766	0.494552	0.001127	0.000381	0.000755	0.444719
0.349991	0.001047	0.000382	0.000762	0.494563	0.001158	0.000384	0.000737	0.444718
0.350001	0.001191	0.000328	0.001064	0.494518	0.001222	0.000356	0.000735	0.444719
0.350025	0.001384	0.000461	0.000893	0.494549	0.001144	0.000332	0.000751	0.444699
0.350068	0.001224	0.000327	0.000761	0.494573	0.001105	0.000374	0.000743	0.444702
0.350016	0.001046	0.000422	0.000771	0.494560	0.001269	0.000346	0.000741	0.444688
0.350032	0.000965	0.000406	0.000832	0.494551	0.001413	0.000361	0.000735	0.444681
0.350028	0.001111	0.000262	0.000844	0.494522	0.001150	0.000381	0.000710	0.444645
0.350060	0.001058	0.000478	0.000793	0.494533	0.001141	0.000359	0.000735	0.444732
0.350040	0.000964	0.000429	0.000750	0.494506	0.001220	0.000341	0.000751	0.444668
0.350026	0.001096	0.000350	0.000813	0.494529	0.001219	0.000343	0.000768	0.444720
0.350008	0.001258	0.000459	0.001242	0.494543	0.001102	0.000379	0.000735	0.444740
0.350015	0.001359	0.000210	0.000792	0.494552	0.001233	0.000351	0.000729	0.444652
0.350066	0.001158	0.000472	0.000772	0.494556	0.001528	0.000339	0.000737	0.444714
0.350087	0.001028	0.000436	0.000805	0.494577	0.001165	0.000342	0.000719	0.444708
0.350083	0.001004	0.000272	0.000825	0.494550	0.001141	0.000390	0.000745	0.444689
0.350088	0.001187	0.000498	0.000837	0.494594	0.001193	0.000385	0.000734	0.444631
0.350014	0.001029	0.000259	0.000789	0.494570	0.001155	0.000363	0.000741	0.444697
0.350069	0.001014	0.000414	0.000744	0.494567	0.001126	0.000368	0.000736	0.444745
0.350084	0.001099	0.000487	0.000811	0.494596	0.001179	0.000375	0.000730	0.444671
0.350050	0.001323	0.000208	0.001265	0.494587	0.001555	0.000383	0.000764	0.444716
0.350102	0.001386	0.000512	0.000865	0.494603	0.001217	0.000370	0.000781	0.444757
0.350118	0.001146	0.000350	0.000766	0.494620	0.001148	0.000387	0.000707	0.444690
0.350169	0.000998	0.000357	0.000806	0.494643	0.001208	0.000378	0.000726	0.444726
0.350044	0.001022	0.000492	0.000841	0.494630	0.001237	0.000378	0.000742	0.444729
0.350049	0.001171	0.000227	0.000828	0.494641	0.001095	0.000358	0.000747	0.444727
0.350052	0.001002	0.000408	0.000811	0.494631	0.001115	0.000377	0.000765	0.444690
0.350024	0.001022	0.000459	0.000765	0.494658	0.001451	0.000339	0.000769	0.444687
0.350039	0.001129	0.000218	0.000878	0.494640	0.001318	0.000369	0.000768	0.444710
0.350045	0.001338	0.000451	0.001205	0.494622	0.001101	0.000374	0.000798	0.444691
0.350125	0.001307	0.000355	0.000733	0.494598	0.001170	0.000354	0.000716	0.444740
0.350112	0.001129	0.000472	0.000764	0.494622	0.001223	0.000340	0.000725	0.444693
0.350092	0.000986	0.000429	0.000810	0.494647	0.001143	0.000357	0.000735	0.444700
0.350091	0.001041	0.000325	0.000842	0.494673	0.001137	0.000330	0.000745	0.444758
0.350076	0.001189	0.000400	0.000817	0.494667	0.001322	0.000338	0.000733	0.444713
0.350040	0.000946	0.000430	0.000769	0.494680	0.001418	0.000328	0.000702	0.444692
0.350081	0.000998	0.000262	0.000740	0.494706	0.001100	0.000353	0.000709	0.444643
0.350112	0.001162	0.000370	0.000936	0.494729	0.001151	0.000361	0.000744	0.444719
0.350138	0.001389	0.000412	0.000994	0.494708	0.001204	0.000372	0.000763	0.444630
0.350120	0.001295	0.000306	0.000770	0.494662	0.001203	0.000411	0.000743	0.444607
0.350146	0.001056	0.000342	0.000763	0.494687	0.001161	0.000351	0.000759	0.444697
0.350098	0.000978	0.000373	0.000815	0.494680	0.001211	0.000350	0.000748	0.444674
0.350111	0.001107	0.000301	0.000850	0.494672	0.001564	0.000355	0.000725	0.444662
0.350090	0.001128	0.000397	0.000820	0.494706	0.001167	0.000363	0.000746	0.444631
0.350074	0.000975	0.000413	0.000756	0.494677	0.001112	0.000361	0.000732	0.444701
0.350133	0.001052	0.000299	0.000803	0.494658	0.001209	0.000373	0.000802	0.444704
0.350180	0.001200	0.000426	0.001137	0.494706	0.001198	0.000323	0.000747	0.444712
0.350152	0.001398	0.000401	0.000952	0.494687	0.001130	0.000359	0.000755	0.444709
0.350168	0.001245	0.000246	0.000781	0.494690	0.001177	0.000348	0.000749	0.444682
0.350163	0.001043	0.000452	0.000789	0.494692	0.001544	0.000372	0.000745	0.444698
0.350121	0.000992	0.000423	0.000839	0.494700	0.001215	0.000342	0.000723	0.444654
0.350143	0.001118	0.000340	0.000843	0.494735	0.001115	0.000383	0.000726	0.444697
0.350147	0.001082	0.000485	0.000803	0.494755	0.001194	0.000380	0.000716	0.444725
0.350143	0.000992	0.000213	0.000769	0.494731	0.001229	0.000384	0.000776	0.444655
0.350118	0.001071	0.000477	0.000782	0.494721	0.001094	0.000354	0.000730	0.444734
0.350108	0.001281	0.000430	0.001203	0.494780	0.001116	0.000374	0.000723	0.444699
0.350135	0.001386	0.000231	0.000852	0.494722	0.001450	0.000377	0.000771	0.444725
0.350151	0.001163	0.000508	0.000754	0.494768	0.001295	0.000386	0.000696	0.444724
0.350201	0.001051	0.000282	0.000792	0.494769	0.001119	0.000383	0.000727	0.444677
0.350135	0.000976	0.000393	0.000841	0.494717	0.001155	0.000391	0.000726	0.444669
0.350134	0.001149	0.000497	0.000827	0.494723	0.001220	0.000388	0.000732	0.444640
