#header text header text texty text text
0.214182	0.000378	0.000123
0.214249	0.000353	9.207062E-5
0.214066	0.000376	0.000107
0.214023	0.000404	0.000124
0.214076	0.000375	8.656194E-5
0.214090	0.000396	6.665558E-5
0.214259	0.000402	8.191017E-5
0.214285	0.000400	7.205524E-5
0.214179	0.000455	7.530410E-5
0.214335	0.000426	9.441375E-5
0.214397	0.000357	0.000104
0.214429	0.000441	8.739908E-5
0.214423	0.000410	8.518300E-5
0.214470	0.000406	9.912317E-5
0.214423	0.000423	9.496756E-5
0.214434	0.000424	9.490079E-5
0.214147	0.000428	0.000111
0.214051	0.000399	0.000114
0.213990	0.000397	5.615431E-5
0.213933	0.000448	0.000100
0.213873	0.000370	0.000105
0.213803	0.000460	0.000121
0.213729	0.000431	5.494980E-5
0.213597	0.000384	0.000111
0.213588	0.000459	0.000111
0.213877	0.000391	3.894115E-5
0.213705	0.000432	0.000130
0.213581	0.000302	0.000100
0.213523	0.000403	7.347912E-5
0.213279	0.000332	7.463050E-5
0.213171	0.000380	8.829078E-5
0.213203	0.000345	0.000131
0.213188	0.000362	0.000164
0.213157	0.000382	0.000133
0.213327	0.000472	9.855971E-5
0.213496	0.000336	9.430857E-5
0.213776	0.000361	9.607394E-5
0.213918	0.000414	9.596926E-5
0.213936	0.000389	9.541110E-5
0.213982	0.000411	0.000130
0.213879	0.000341	9.403769E-5
0.213702	0.000426	8.690930E-5
0.213782	0.000357	0.000106
0.213778	0.000416	7.061112E-5
0.213741	0.000321	9.123532E-5
0.213745	0.000411	0.000101
0.213680	0.000359	8.579604E-5
0.213699	0.000411	9.621559E-5
0.213596	0.000354	8.536823E-5
0.213639	0.000374	6.727394E-5
0.213632	0.000373	5.400169E-5
0.213697	0.000367	0.000106
0.213482	0.000375	5.100495E-5
0.213609	0.000411	5.440321E-5
0.213566	0.000394	0.000115
0.213459	0.000370	0.000113
0.213469	0.000403	5.984918E-5
0.213412	0.000406	0.000107
0.213360	0.000372	6.750270E-5
0.213126	0.000424	0.000108
0.212932	0.000421	8.964477E-5
0.212959	0.000402	0.000111
0.212962	0.000398	0.000118
0.212704	0.000329	9.861730E-5
0.212679	0.000345	0.000111
0.212660	0.000321	7.419278E-5
0.212565	0.000395	9.611255E-5
0.212543	0.000386	5.156567E-5
0.212425	0.000406	0.000109
0.212433	0.000343	0.000127
0.212624	0.000441	0.000102
0.212779	0.000323	0.000119
0.212993	0.000400	7.631318E-5
0.213309	0.000341	0.000116
0.213488	0.000407	8.755483E-5
0.213731	0.000435	8.045168E-5
0.214016	0.000382	0.000102
0.214085	0.000356	9.085226E-5
0.214138	0.000405	0.000120
0.214242	0.000369	4.694517E-5
0.214284	0.000388	0.000115
0.214332	0.000360	8.353400E-5
0.214530	0.000383	7.005319E-5
0.214519	0.000351	6.939701E-5
0.214549	0.000433	8.297378E-5
0.214529	0.000417	5.970974E-5
0.214523	0.000412	6.739132E-5
0.214541	0.000347	7.574389E-5
0.214508	0.000405	6.949465E-5
0.214453	0.000390	9.389885E-5
0.214443	0.000384	0.000125
0.214637	0.000368	5.922450E-5
0.214700	0.000454	7.909353E-5
0.214739	0.000365	7.913732E-5
0.214775	0.000442	8.973384E-5
0.214962	0.000389	7.145103E-5
0.215028	0.000391	0.000110
0.215282	0.000384	7.642871E-5
0.215349	0.000437	7.481537E-5
0.215298	0.000375	9.742692E-5
0.215273	0.000397	6.455150E-5
0.215448	0.000312	7.098942E-5
0.215469	0.000438	7.772332E-5
0.215448	0.000392	4.861205E-5
0.215636	0.000410	9.149075E-5
0.215726	0.000528	0.000112
0.215795	0.000450	0.000137
0.215861	0.000412	7.602779E-5
0.215904	0.000424	4.670707E-5
0.215978	0.000426	0.000120
0.216117	0.000453	0.000122
0.216210	0.000422	0.000121
0.216214	0.000382	0.000100
0.216207	0.000423	6.182087E-5
0.216376	0.000415	0.000108
0.216544	0.000356	0.000117
0.216532	0.000465	7.183502E-5
0.216488	0.000402	7.016787E-5
0.216498	0.000401	0.000101
0.216525	0.000421	0.000104
0.216464	0.000364	0.000114
0.216591	0.000390	0.000102
0.216808	0.000469	0.000128
0.216878	0.000432	7.756932E-5
0.216828	0.000502	0.000129
0.216895	0.000403	6.570941E-5
0.217003	0.000388	0.000127
0.217121	0.000396	6.388811E-5
0.217291	0.000475	6.121441E-5
0.217220	0.000403	0.000107
0.217349	0.000369	8.867421E-5
0.217543	0.000405	9.810044E-5
0.217642	0.000450	8.775998E-5
0.217675	0.000429	8.099971E-5
0.217590	0.000391	7.493050E-5
0.217635	0.000425	0.000118
0.217690	0.000508	9.576361E-5
0.217668	0.000459	8.157102E-5
0.217690	0.000465	0.000100
0.217712	0.000411	0.000108
0.217695	0.000472	0.000113
0.217726	0.000445	9.275543E-5
0.217692	0.000423	6.488782E-5
0.217818	0.000531	0.000119
0.217847	0.000446	6.081972E-5
0.217789	0.000451	9.673161E-5
0.217766	0.000419	7.104924E-5
0.217761	0.000401	7.734401E-5
0.217790	0.000420	6.717342E-5
0.217887	0.000451	7.826158E-5
0.217745	0.000401	5.863592E-5
0.217737	0.000387	9.486257E-5
0.217685	0.000512	0.000110
0.217789	0.000428	0.000104
0.217900	0.000451	7.418170E-5
0.217940	0.000394	0.000107
0.217948	0.000426	5.228743E-5
0.217970	0.000371	7.643692E-5
0.217951	0.000420	4.924524E-5
0.218018	0.000449	7.208518E-5
0.218088	0.000439	8.526263E-5
0.218098	0.000434	6.890801E-5
0.218077	0.000391	8.367579E-5
0.218125	0.000425	9.207019E-5
0.218166	0.000366	8.773835E-5
0.218269	0.000359	0.000127
0.218336	0.000417	6.354413E-5
0.218297	0.000397	5.898640E-5
0.218290	0.000396	8.598481E-5
0.218371	0.000441	0.000119
0.218437	0.000461	0.000105
0.218434	0.000334	8.598188E-5
0.218433	0.000442	6.627429E-5
0.218472	0.000439	0.000114
0.218493	0.000414	0.000104
0.218589	0.000462	9.067534E-5
0.218535	0.000477	8.187700E-5
0.218387	0.000390	7.442022E-5
0.218478	0.000468	0.000116
0.218494	0.000363	0.000132
0.218449	0.000421	7.796731E-5
0.218419	0.000390	0.000128
0.218476	0.000360	7.615876E-5
0.218426	0.000420	4.872756E-5
0.218302	0.000429	8.099832E-5
0.218282	0.000365	0.000106
0.218256	0.000368	0.000113
0.218160	0.000453	7.013561E-5
0.218219	0.000419	5.939151E-5
0.218219	0.000403	8.115294E-5
0.218262	0.000449	0.000112
0.218184	0.000421	0.000110
0.218240	0.000399	7.547663E-5
0.218210	0.000413	5.853584E-5
0.218338	0.000399	8.729026E-5
0.218323	0.000467	6.597507E-5
0.218317	0.000519	9.911002E-5
0.218383	0.000444	0.000110
0.218391	0.000410	6.452175E-5
0.218473	0.000472	8.888060E-5
0.218547	0.000396	8.347183E-5
0.218537	0.000414	6.521222E-5
0.218589	0.000421	8.532320E-5
0.218577	0.000454	9.751778E-5
0.218575	0.000397	0.000149
0.218625	0.000441	6.867389E-5
0.218661	0.000430	3.507231E-5
0.218721	0.000406	9.667643E-5
0.218680	0.000414	8.593760E-5
0.218561	0.000487	6.986069E-5
0.218571	0.000447	6.641907E-5
0.218624	0.000439	0.000110
0.218612	0.000353	6.017659E-5
0.218627	0.000413	7.709171E-5
0.218593	0.000455	9.036358E-5
0.218549	0.000436	8.619768E-5
0.218533	0.000401	7.192373E-5
0.218610	0.000348	0.000102
0.218578	0.000414	0.000109
0.218566	0.000344	8.143039E-5
0.218623	0.000384	0.000106
0.218564	0.000379	8.953952E-5
0.218585	0.000440	7.631030E-5
0.218604	0.000455	8.659880E-5
0.218567	0.000389	0.000120
0.218596	0.000396	6.176691E-5
0.218537	0.000399	9.745234E-5
0.218571	0.000425	6.932531E-5
0.218487	0.000388	0.000104
0.218458	0.000432	0.000107
0.218514	0.000517	0.000117
0.218576	0.000390	0.000111
0.218601	0.000369	7.751108E-5
0.218570	0.000408	7.186166E-5
0.218584	0.000480	0.000112
0.218527	0.000402	5.699261E-5
0.218535	0.000438	4.990628E-5
0.218542	0.000406	9.397543E-5
0.218577	0.000470	6.418446E-5
0.218625	0.000409	0.000114
0.218682	0.000411	0.000115
0.218658	0.000481	0.000116
0.218708	0.000375	8.982667E-5
0.218819	0.000375	6.445047E-5
0.218882	0.000418	0.000161
0.218788	0.000403	6.124884E-5
0.218821	0.000500	9.229665E-5
0.218758	0.000415	6.046342E-5
0.218717	0.000400	5.896425E-5
0.218727	0.000495	6.688090E-5
0.218777	0.000395	7.627095E-5
0.218820	0.000468	0.000121
0.218713	0.000381	6.734043E-5
0.218644	0.000440	8.527359E-5
0.218587	0.000457	5.188867E-5
0.218607	0.000405	8.740315E-5
0.218581	0.000413	4.753544E-5
0.218599	0.000472	9.868059E-5
0.218591	0.000428	4.763790E-5
0.218637	0.000433	8.201797E-5
0.218768	0.000442	7.477798E-5
0.218740	0.000376	0.000101
0.218884	0.000444	6.601001E-5
0.218807	0.000392	0.000103
0.218889	0.000410	4.332075E-5
0.218905	0.000397	0.000131
0.218849	0.000452	7.151806E-5
0.218814	0.000359	9.746112E-5
0.218798	0.000405	7.630297E-5
0.218812	0.000413	6.819555E-5
0.218803	0.000408	7.256578E-5
0.218757	0.000444	0.000131
0.218803	0.000420	6.111321E-5
0.218825	0.000448	0.000121
0.218836	0.000432	8.521969E-5
0.218911	0.000397	0.000113
0.218898	0.000401	8.341216E-5
0.218903	0.000372	8.594588E-5
0.218886	0.000319	0.000137
0.218957	0.000368	9.008540E-5
0.218967	0.000448	8.694975E-5
0.218921	0.000393	0.000115
0.218776	0.000468	6.591502E-5
0.218820	0.000460	0.000127
0.218991	0.000434	0.000127
0.218984	0.000364	7.627287E-5
0.219023	0.000463	7.744695E-5
0.219089	0.000477	6.194870E-5
0.219121	0.000411	8.134306E-5
0.219031	0.000359	9.245333E-5
0.218978	0.000486	0.000113
0.219062	0.000464	9.430444E-5
0.219102	0.000438	6.726245E-5
0.219260	0.000358	8.311122E-5
0.219290	0.000366	7.916945E-5
0.219397	0.000446	9.848862E-5
0.219462	0.000399	0.000119
0.219441	0.000334	0.000102
0.219389	0.000371	7.589344E-5
0.219311	0.000415	7.986077E-5
0.219327	0.000452	0.000113
0.219402	0.000448	0.000115
0.219354	0.000486	0.000105
0.219377	0.000432	0.000142
0.219372	0.000454	9.347174E-5
0.219386	0.000444	0.000148
0.219335	0.000382	5.893725E-5
0.219424	0.000466	7.017092E-5
0.219535	0.000398	6.934785E-5
0.219670	0.000399	0.000114
0.219626	0.000454	5.416495E-5
0.219613	0.000427	0.000101
0.219602	0.000388	9.687582E-5
0.219707	0.000414	8.505170E-5
0.219699	0.000435	4.840292E-5
0.219653	0.000438	7.277225E-5
0.219637	0.000482	7.229909E-5
0.219618	0.000444	0.000100
0.219611	0.000446	7.043155E-5
0.219623	0.000422	8.104036E-5
0.219707	0.000416	4.145750E-5
0.219666	0.000456	5.438817E-5
0.219625	0.000450	0.000106
0.219643	0.000492	0.000108
0.219554	0.000458	9.152903E-5
0.219596	0.000469	9.653758E-5
0.219741	0.000515	5.597101E-5
0.219625	0.000410	5.833962E-5
0.219680	0.000459	9.264582E-5
0.219617	0.000393	9.302483E-5
0.219622	0.000414	0.000132
0.219587	0.000404	0.000113
0.219582	0.000454	5.875460E-5
0.219585	0.000517	8.104143E-5
0.219577	0.000380	9.153756E-5
0.219636	0.000449	7.242623E-5
0.219692	0.000424	0.000113
0.219652	0.000486	6.249990E-5
0.219672	0.000383	0.000110
0.219777	0.000454	5.950207E-5
0.219646	0.000497	7.077217E-5
0.219611	0.000442	9.098407E-5
0.219530	0.000431	9.850988E-5
0.219616	0.000372	7.640710E-5
0.219657	0.000433	0.000146
0.219614	0.000411	8.609307E-5
0.219684	0.000428	0.000124
0.219781	0.000412	8.248590E-5
0.219896	0.000430	7.658921E-5
0.219985	0.000486	7.516663E-5
0.220018	0.000457	0.000132
0.220110	0.000530	4.783548E-5
0.220222	0.000425	6.324911E-5
0.220261	0.000446	9.049383E-5
0.220196	0.000462	0.000103
0.220267	0.000492	7.632813E-5
0.220292	0.000418	0.000101
0.220283	0.000468	5.838526E-5
0.220466	0.000412	7.114680E-5
0.220686	0.000411	6.288673E-5
0.220730	0.000437	5.200129E-5
0.220730	0.000528	8.228379E-5
0.220850	0.000511	7.833004E-5
0.221060	0.000433	9.760920E-5
0.221315	0.000382	0.000114
0.221432	0.000496	6.475362E-5
0.221516	0.000435	0.000137
0.221637	0.000464	5.045852E-5
0.221641	0.000444	6.506988E-5
0.221600	0.000404	7.235693E-5
0.221789	0.000478	6.346000E-5
0.222107	0.000450	0.000134
0.222246	0.000400	7.603442E-5
0.222359	0.000530	8.485203E-5
0.222515	0.000440	0.000125
0.222794	0.000432	3.433244E-5
0.222938	0.000450	7.328526E-5
0.223068	0.000441	6.542189E-5
0.223281	0.000450	0.000108
0.223391	0.000479	0.000108
0.223496	0.000483	9.334497E-5
0.223593	0.000467	8.990845E-5
0.223685	0.000434	0.000120
0.223837	0.000428	0.000131
0.224077	0.000506	6.445224E-5
0.224036	0.000512	0.000109
0.224075	0.000467	0.000101
0.224095	0.000532	0.000113
0.224051	0.000472	8.774254E-5
0.224163	0.000540	7.038157E-5
0.224244	0.000509	0.000101
0.224226	0.000475	6.830802E-5
0.224237	0.000488	6.901792E-5
0.224312	0.000435	6.337057E-5
0.224261	0.000481	8.480974E-5
0.224287	0.000455	9.835004E-5
0.224258	0.000439	0.000101
0.224311	0.000471	6.901788E-5
0.224449	0.000438	7.985915E-5
0.224638	0.000497	5.185532E-5
0.224646	0.000458	5.113694E-5
0.224641	0.000491	6.412343E-5
0.224577	0.000496	8.733073E-5
0.224560	0.000472	6.376068E-5
0.224607	0.000483	0.000143
0.224561	0.000454	6.256912E-5
0.224403	0.000482	2.784685E-5
0.224346	0.000475	8.098683E-5
0.224229	0.000413	5.417491E-5
0.224096	0.000498	0.000103
0.223988	0.000374	7.904353E-5
0.223955	0.000469	9.256535E-5
0.223837	0.000465	0.000139
0.223841	0.000391	6.940743E-5
0.223752	0.000498	6.768852E-5
0.223725	0.000460	7.474374E-5
0.223683	0.000463	0.000138
0.223668	0.000401	5.888633E-5
0.223679	0.000400	6.897969E-5
0.223695	0.000443	9.910247E-5
0.223790	0.000503	0.000101
0.223821	0.000500	7.085372E-5
0.223871	0.000487	8.007180E-5
0.223926	0.000458	8.268153E-5
0.223985	0.000409	8.465938E-5
0.224095	0.000473	4.122185E-5
0.224155	0.000502	8.735535E-5
0.224246	0.000486	9.131639E-5
0.224277	0.000498	5.226253E-5
0.224344	0.000473	7.790054E-5
0.224407	0.000413	3.939668E-5
0.224532	0.000500	4.921100E-5
0.224585	0.000429	7.955002E-5
0.224624	0.000468	6.899018E-5
0.224738	0.000441	0.000109
0.224829	0.000523	8.282351E-5
0.224814	0.000566	0.000135
0.224938	0.000477	0.000125
0.225043	0.000467	4.485895E-5
0.225113	0.000437	8.741973E-5
0.225126	0.000533	3.761599E-5
0.225206	0.000503	9.855729E-5
0.225189	0.000466	0.000104
0.225305	0.000448	8.772428E-5
0.225417	0.000448	7.516779E-5
0.225504	0.000431	5.610467E-5
0.225557	0.000538	7.629581E-5
0.225717	0.000437	8.402043E-5
0.225867	0.000477	6.327040E-5
0.225914	0.000451	0.000100
0.226043	0.000572	8.942225E-5
0.226164	0.000451	0.000105
0.226221	0.000479	0.000126
0.226208	0.000435	5.611719E-5
0.226285	0.000541	8.573744E-5
0.226306	0.000463	9.550827E-5
0.226364	0.000433	8.241115E-5
0.226353	0.000538	5.803609E-5
0.226214	0.000570	9.476372E-5
0.226180	0.000444	0.000114
0.226148	0.000529	8.880510E-5
0.226074	0.000449	7.321166E-5
0.225902	0.000481	4.639785E-5
0.225830	0.000435	5.084601E-5
0.225815	0.000465	5.250838E-5
0.225763	0.000443	9.554950E-5
0.225575	0.000415	9.595749E-5
0.225561	0.000468	0.000115
0.225388	0.000451	5.201613E-5
0.225095	0.000439	7.890417E-5
0.225043	0.000443	0.000111
0.225196	0.000456	0.000116
0.225257	0.000494	8.661569E-5
0.225131	0.000443	8.734277E-5
0.225119	0.000443	7.713236E-5
0.225169	0.000447	0.000115
0.225221	0.000466	8.718684E-5
0.225230	0.000440	7.734868E-5
0.225193	0.000478	6.096116E-5
0.225225	0.000432	0.000114
0.225187	0.000461	8.736750E-5
0.225282	0.000435	9.353085E-5
0.225305	0.000486	8.786752E-5
0.225313	0.000535	6.243650E-5
0.225202	0.000543	7.533158E-5
0.225130	0.000497	9.014596E-5
0.225119	0.000450	5.454329E-5
0.225173	0.000492	9.967475E-5
0.225196	0.000413	5.413758E-5
0.225241	0.000472	9.700076E-5
0.225248	0.000391	2.912734E-5
0.225384	0.000565	7.429607E-5
0.225309	0.000456	8.847628E-5
0.225222	0.000433	7.597187E-5
0.225289	0.000474	4.151006E-5
0.225322	0.000414	0.000131
0.225255	0.000438	0.000107
0.225113	0.000520	9.141955E-5
0.225098	0.000463	0.000118
0.225130	0.000423	7.297152E-5
0.225091	0.000474	7.386524E-5
0.225204	0.000541	0.000113
0.225224	0.000442	6.335869E-5
0.225117	0.000455	6.201382E-5
0.225117	0.000409	8.103336E-5
0.225151	0.000528	7.649712E-5
0.225233	0.000516	6.048365E-5
0.225198	0.000408	7.115691E-5
0.225191	0.000476	7.911347E-5
0.225104	0.000482	0.000100
0.225131	0.000472	0.000138
0.225099	0.000449	9.924521E-5
0.225088	0.000473	7.346051E-5
0.225150	0.000461	7.024549E-5
0.225161	0.000463	5.343339E-5
0.225182	0.000454	6.771242E-5
0.225184	0.000460	0.000107
0.225161	0.000489	7.465717E-5
0.225217	0.000473	6.344195E-5
0.225186	0.000417	7.520627E-5
0.225307	0.000441	7.186666E-5
0.225281	0.000469	7.419401E-5
0.225296	0.000447	5.364607E-5
0.225301	0.000480	7.843222E-5
0.225351	0.000550	8.299320E-5
0.225419	0.000470	6.014307E-5
0.225404	0.000542	6.791285E-5
0.225476	0.000459	7.031195E-5
0.225494	0.000499	8.740428E-5
0.225434	0.000463	8.417209E-5
0.225443	0.000462	4.307993E-5
0.225399	0.000420	0.000113
0.225426	0.000585	5.058857E-5
0.225317	0.000448	9.530113E-5
0.225264	0.000444	6.196748E-5
0.225236	0.000460	6.793568E-5
0.225143	0.000496	5.815600E-5
0.225072	0.000413	7.303863E-5
0.225100	0.000473	7.258324E-5
0.225162	0.000470	6.358718E-5
0.225148	0.000445	7.188957E-5
0.225176	0.000501	9.434762E-5
0.225188	0.000417	8.879561E-5
0.225210	0.000490	3.980480E-5
0.225265	0.000448	9.898913E-5
0.225228	0.000492	8.077914E-5
0.225272	0.000442	9.455216E-5
0.225294	0.000448	5.951744E-5
0.225332	0.000453	6.726506E-5
0.225268	0.000423	6.648945E-5
0.225221	0.000540	9.048405E-5
0.225196	0.000480	6.172877E-5
0.225159	0.000444	7.499531E-5
0.225208	0.000442	5.714375E-5
0.225156	0.000467	6.095014E-5
0.225089	0.000456	0.000122
0.224979	0.000449	9.175891E-5
0.225048	0.000444	8.316619E-5
0.225152	0.000499	7.562519E-5
0.225188	0.000495	0.000122
0.225170	0.000520	7.436986E-5
0.225106	0.000434	9.833751E-5
0.225140	0.000456	0.000141
0.225196	0.000500	5.565525E-5
0.225207	0.000482	0.000106
0.225236	0.000555	8.642148E-5
0.225307	0.000436	5.499851E-5
0.225281	0.000418	0.000103
0.225253	0.000475	4.241816E-5
0.225292	0.000419	7.579277E-5
0.225363	0.000465	4.709656E-5
0.225322	0.000478	7.362971E-5
0.225302	0.000423	9.283056E-5
0.225245	0.000440	7.839271E-5
0.225254	0.000518	7.950853E-5
0.225252	0.000458	5.114420E-5
0.225221	0.000465	9.494428E-5
0.225209	0.000422	6.766145E-5
0.225196	0.000469	0.000111
0.225347	0.000496	6.531233E-5
0.225527	0.000460	0.000105
0.225629	0.000484	0.000127
0.225735	0.000463	9.328406E-5
0.225686	0.000481	8.457881E-5
0.225585	0.000436	9.488183E-5
0.225529	0.000448	5.487955E-5
0.225502	0.000460	6.682591E-5
0.225529	0.000496	0.000117
0.225411	0.000448	8.790821E-5
0.225480	0.000471	8.006243E-5
0.225564	0.000525	6.585236E-5
0.225540	0.000497	6.075539E-5
0.225509	0.000544	6.914475E-5
0.225457	0.000525	6.048836E-5
0.225494	0.000562	8.310966E-5
0.225505	0.000387	8.657543E-5
0.225498	0.000466	0.000160
0.225459	0.000459	6.820919E-5
0.225471	0.000520	8.483878E-5
0.225463	0.000415	5.984211E-5
0.225511	0.000545	0.000121
0.225524	0.000483	7.767054E-5
0.225572	0.000467	6.831402E-5
0.225560	0.000437	8.741061E-5
0.225573	0.000429	6.963657E-5
0.225538	0.000479	4.465434E-5
0.225612	0.000492	6.605784E-5
0.225687	0.000462	7.184616E-5
0.225648	0.000476	0.000113
0.225596	0.000458	7.838109E-5
0.225600	0.000458	7.668496E-5
0.225581	0.000505	9.608561E-5
0.225511	0.000498	6.989086E-5
0.225453	0.000388	5.946775E-5
0.225431	0.000493	7.413334E-5
0.225413	0.000439	8.764291E-5
0.225400	0.000441	8.707518E-5
0.225401	0.000428	0.000104
0.225474	0.000451	3.545053E-5
0.225468	0.000441	6.753231E-5
0.225538	0.000484	9.602242E-5
0.225532	0.000501	5.976131E-5
0.225522	0.000506	4.908532E-5
0.225472	0.000455	4.552572E-5
0.225525	0.000543	0.000124
0.225594	0.000498	8.523822E-5
0.225725	0.000477	6.515870E-5
0.225700	0.000463	6.562860E-5
0.225762	0.000463	6.419822E-5
0.225825	0.000469	0.000102
0.225990	0.000537	5.342412E-5
0.226159	0.000560	4.956811E-5
0.226318	0.000365	8.543299E-5
0.226586	0.000470	7.567314E-5
0.226538	0.000520	6.653459E-5
0.226573	0.000515	4.465680E-5
0.226574	0.000438	9.146745E-5
0.226623	0.000533	5.613229E-5
0.226769	0.000591	8.533142E-5
0.227132	0.000444	6.944487E-5
0.227344	0.000496	8.700422E-5
0.227420	0.000422	6.139449E-5
0.227681	0.000511	8.030140E-5
0.227853	0.000501	0.000109
0.227876	0.000477	0.000109
0.228000	0.000425	5.921098E-5
0.228180	0.000542	8.067738E-5
0.228295	0.000499	4.903508E-5
0.228409	0.000496	7.956670E-5
0.228460	0.000566	7.907295E-5
0.228482	0.000485	8.731811E-5
0.228526	0.000487	7.206246E-5
0.228510	0.000480	6.704484E-5
0.228608	0.000512	6.047224E-5
0.228706	0.000546	8.724251E-5
0.228857	0.000468	8.179933E-5
0.228910	0.000484	5.056472E-5
0.228951	0.000518	7.041713E-5
0.228953	0.000474	7.896657E-5
0.228996	0.000461	0.000102
0.229026	0.000491	6.073101E-5
0.229031	0.000511	7.779075E-5
