#header text header text texty text text
0.212627	0.000648	0.000221	0.000468	0.454150	0.001347	0.000552	0.000824	0.404031
0.212608	0.000554	0.000161	0.000488	0.454151	0.001265	0.000546	0.000736	0.403963
0.212630	0.000667	0.000226	0.000436	0.454105	0.001264	0.000505	0.000706	0.403971
0.212629	0.000996	0.000331	0.000421	0.454103	0.001237	0.000534	0.001001	0.403977
0.212617	0.000995	0.000392	0.000441	0.454148	0.001164	0.000542	0.000666	0.404003
0.212645	0.000674	0.000377	0.000456	0.454169	0.001167	0.000533	0.000748	0.403960
0.212656	0.000566	0.000334	0.000460	0.454235	0.001469	0.000543	0.000898	0.403918
0.212624	0.000611	0.000250	0.000441	0.454314	0.001431	0.000534	0.000855	0.403963
0.212647	0.000681	0.000175	0.000452	0.454299	0.001300	0.000544	0.000764	0.403961
0.212634	0.000563	0.000172	0.000473	0.454395	0.001344	0.000528	0.000724	0.403916
0.212630	0.000615	0.000210	0.000518	0.454360	0.001310	0.000544	0.000914	0.403987
0.212655	0.000875	0.000324	0.000466	0.454246	0.001304	0.000528	0.000788	0.403914
0.212657	0.001334	0.000375	0.000433	0.454282	0.001215	0.000528	0.000696	0.403949
0.212678	0.000823	0.000330	0.000430	0.454252	0.001313	0.000554	0.000800	0.403955
0.212643	0.000607	0.000323	0.000433	0.454250	0.001524	0.000517	0.000882	0.403903
0.212613	0.000595	0.000264	0.000439	0.454171	0.001231	0.000530	0.000816	0.403879
0.212619	0.000703	0.000223	0.000446	0.454198	0.001199	0.000500	0.000722	0.403876
0.212621	0.000582	0.000177	0.000420	0.454180	0.001277	0.000521	0.000696	0.403898
0.212617	0.000606	0.000298	0.000510	0.454217	0.001299	0.000526	0.000876	0.403920
0.212640	0.000689	0.000499	0.000492	0.454205	0.001240	0.000507	0.000703	0.403853
0.212648	0.000893	0.000340	0.000490	0.454248	0.001308	0.000534	0.000773	0.403849
0.212621	0.000877	0.000301	0.000420	0.454247	0.001539	0.000553	0.000850	0.403859
0.212618	0.000670	0.000261	0.000429	0.454243	0.001427	0.000496	0.000877	0.403841
0.212609	0.000573	0.000278	0.000429	0.454226	0.001223	0.000554	0.000783	0.403867
0.212631	0.000588	0.000239	0.000416	0.454220	0.001210	0.000567	0.000654	0.403807
0.212594	0.000625	0.000272	0.000465	0.454192	0.001246	0.000560	0.001157	0.403907
0.212607	0.000535	0.000293	0.000512	0.454170	0.001218	0.000544	0.000750	0.403874
0.212607	0.000593	0.000429	0.000532	0.454217	0.001134	0.000568	0.000740	0.403840
0.212625	0.000729	0.000252	0.000478	0.454270	0.001340	0.000552	0.000795	0.403852
0.212626	0.001330	0.000236	0.000458	0.454301	0.001495	0.000538	0.000857	0.403889
0.212589	0.000799	0.000227	0.000455	0.454281	0.001228	0.000531	0.000848	0.403861
0.212605	0.000628	0.000258	0.000461	0.454269	0.001240	0.000538	0.000720	0.403840
0.212590	0.000568	0.000299	0.000450	0.454372	0.001323	0.000541	0.000716	0.403908
0.212626	0.000653	0.000465	0.000435	0.454401	0.001292	0.000548	0.000759	0.403873
0.212598	0.000588	0.000407	0.000446	0.454371	0.001318	0.000542	0.000735	0.403856
0.212622	0.000596	0.000234	0.000460	0.454379	0.001324	0.000531	0.000802	0.403877
0.212672	0.000650	0.000205	0.000471	0.454335	0.001536	0.000530	0.000818	0.403876
0.212653	0.001018	0.000267	0.000417	0.454285	0.001369	0.000558	0.000822	0.403911
0.212633	0.000927	0.000292	0.000443	0.454259	0.001296	0.000529	0.000783	0.403871
0.212640	0.000700	0.000294	0.000442	0.454297	0.001293	0.000538	0.000682	0.403846
0.212600	0.000590	0.000397	0.000443	0.454255	0.001319	0.000524	0.001105	0.403808
0.212633	0.000528	0.000521	0.000408	0.454082	0.001265	0.000542	0.000719	0.403864
0.212546	0.000646	0.000224	0.000430	0.454148	0.001235	0.000531	0.000781	0.403869
0.212605	0.000594	0.000195	0.000473	0.454127	0.001383	0.000519	0.000834	0.403902
0.212607	0.000598	0.000236	0.000487	0.454131	0.001405	0.000553	0.000857	0.403882
0.212626	0.000766	0.000262	0.000439	0.454148	0.001181	0.000553	0.000770	0.403850
0.212650	0.001437	0.000304	0.000438	0.454111	0.001227	0.000538	0.000705	0.403884
0.212606	0.000917	0.000370	0.000446	0.454153	0.001288	0.000527	0.000803	0.403854
0.212627	0.000666	0.000344	0.000466	0.454169	0.001295	0.000541	0.000778	0.403845
0.212598	0.000548	0.000199	0.000427	0.454207	0.001255	0.000558	0.000669	0.403840
0.212600	0.000674	0.000158	0.000438	0.454214	0.001350	0.000529	0.000824	0.403809
0.212660	0.000675	0.000191	0.000441	0.454230	0.001574	0.000523	0.000904	0.403794
0.212596	0.000548	0.000229	0.000479	0.454218	0.001330	0.000536	0.000817	0.403742
0.212619	0.000622	0.000324	0.000460	0.454209	0.001208	0.000546	0.000733	0.403784
0.212605	0.000929	0.000345	0.000460	0.454256	0.001252	0.000526	0.000738	0.403781
0.212632	0.001220	0.000338	0.000444	0.454234	0.001247	0.000522	0.000981	0.403800
0.212634	0.000764	0.000231	0.000452	0.454262	0.001173	0.000566	0.000709	0.403752
0.212602	0.000611	0.000173	0.000463	0.454237	0.001195	0.000520	0.000755	0.403783
0.212608	0.000583	0.000152	0.000445	0.454318	0.001438	0.000519	0.000882	0.403796
0.212580	0.000607	0.000221	0.000458	0.454272	0.001358	0.000501	0.000833	0.403797
0.212620	0.000580	0.000307	0.000454	0.454261	0.001234	0.000521	0.000751	0.403788
0.212590	0.000551	0.000377	0.000536	0.454244	0.001297	0.000524	0.000703	0.403814
0.212640	0.000674	0.000345	0.000403	0.454242	0.001324	0.000535	0.000915	0.403781
0.212606	0.001023	0.000231	0.000440	0.454217	0.001302	0.000541	0.000746	0.403743
0.212601	0.000950	0.000180	0.000468	0.454225	0.001282	0.000559	0.000711	0.403744
0.212603	0.000646	0.000166	0.000445	0.454244	0.001374	0.000531	0.000825	0.403765
0.212578	0.000558	0.000253	0.000449	0.454243	0.001554	0.000533	0.000911	0.403736
0.212591	0.000589	0.000332	0.000431	0.454173	0.001312	0.000552	0.000822	0.403782
0.212581	0.000611	0.000374	0.000437	0.454152	0.001205	0.000521	0.000727	0.403738
0.212599	0.000546	0.000318	0.000435	0.454177	0.001227	0.000544	0.000765	0.403624
0.212616	0.000644	0.000249	0.000441	0.454172	0.001247	0.000521	0.000892	0.403599
0.212616	0.000830	0.000200	0.000464	0.454151	0.001162	0.000507	0.000695	0.403647
0.212628	0.001417	0.000201	0.000437	0.454178	0.001245	0.000516	0.000752	0.403585
0.212612	0.000720	0.000236	0.000452	0.454212	0.001526	0.000538	0.000834	0.403618
0.212596	0.000619	0.000437	0.000444	0.454203	0.001357	0.000531	0.000881	0.403607
0.212568	0.000538	0.000338	0.000449	0.454281	0.001215	0.000537	0.000726	0.403649
0.212601	0.000727	0.000271	0.000440	0.454241	0.001276	0.000524	0.000689	0.403630
0.212638	0.000557	0.000260	0.000451	0.454320	0.001328	0.000533	0.001037	0.403625
0.212601	0.000601	0.000235	0.000537	0.454340	0.001296	0.000536	0.000713	0.403579
0.212615	0.000729	0.000187	0.000477	0.454345	0.001228	0.000552	0.000713	0.403611
0.212535	0.001003	0.000289	0.000420	0.454268	0.001340	0.000520	0.000804	0.403597
0.212224	0.000899	0.000374	0.000454	0.454197	0.001486	0.000540	0.000872	0.403691
0.211824	0.000678	0.000311	0.000452	0.454111	0.001202	0.000520	0.000801	0.403564
0.211481	0.000566	0.000248	0.000439	0.454161	0.001280	0.000503	0.000697	0.403613
0.211328	0.000556	0.000251	0.000439	0.454108	0.001347	0.000519	0.000737	0.403567
0.211020	0.000590	0.000253	0.000435	0.453989	0.001350	0.000543	0.000786	0.403564
0.210893	0.000564	0.000256	0.000449	0.453763	0.001147	0.000534	0.000723	0.403566
0.210757	0.000601	0.000245	0.000470	0.453756	0.001213	0.000532	0.000755	0.403580
0.210539	0.000721	0.000483	0.000430	0.453781	0.001548	0.000512	0.000849	0.403548
0.210454	0.001208	0.000338	0.000443	0.453797	0.001420	0.000535	0.000849	0.403556
0.210238	0.000778	0.000251	0.000449	0.453761	0.001300	0.000509	0.000780	0.403595
0.210212	0.000607	0.000220	0.000433	0.453609	0.001188	0.000505	0.000676	0.403583
0.210322	0.000531	0.000196	0.000432	0.453613	0.001259	0.000548	0.001261	0.403601
0.210492	0.000573	0.000224	0.000424	0.453773	0.001277	0.000538	0.000706	0.403668
0.210748	0.000586	0.000288	0.000455	0.453805	0.001267	0.000514	0.000737	0.403694
0.211165	0.000559	0.000381	0.000509	0.453816	0.001444	0.000528	0.000823	0.403708
0.211792	0.000641	0.000274	0.000472	0.453717	0.001368	0.000536	0.000820	0.403736
0.212771	0.001000	0.000226	0.000432	0.453832	0.001190	0.000542	0.000784	0.403689
0.213863	0.000998	0.000226	0.000438	0.453961	0.001204	0.000534	0.000727	0.403764
0.214993	0.000680	0.000255	0.000431	0.454446	0.001372	0.000564	0.000740	0.404018
0.216292	0.000567	0.000330	0.000442	0.454722	0.001374	0.000523	0.000821	0.404237
0.217409	0.000565	0.000394	0.000449	0.454941	0.001142	0.000540	0.000709	0.404394
0.218329	0.000649	0.000324	0.000573	0.454923	0.001205	0.000543	0.000797	0.404427
0.218978	0.000577	0.000200	0.000435	0.455026	0.001579	0.000534	0.000858	0.404328
0.219672	0.000635	0.000175	0.000487	0.454910	0.001243	0.000554	0.000798	0.404386
0.220698	0.000741	0.000233	0.000443	0.455003	0.001175	0.000559	0.000747	0.404523
0.222120	0.001416	0.000337	0.000459	0.455536	0.001335	0.000555	0.000687	0.404780
0.223848	0.000830	0.000424	0.000496	0.456063	0.001329	0.000573	0.001004	0.405158
0.225679	0.000619	0.000304	0.000479	0.456540	0.001199	0.000576	0.000697	0.405501
0.227364	0.000586	0.000223	0.000451	0.456830	0.001277	0.000559	0.000766	0.405840
0.229031	0.000690	0.000133	0.000484	0.457108	0.001488	0.000570	0.000852	0.406034
0.230753	0.000638	0.000204	0.000584	0.457430	0.001357	0.000584	0.000886	0.406253
0.232695	0.000589	0.000336	0.000553	0.457808	0.001158	0.000583	0.000768	0.406468
0.234794	0.000727	0.000383	0.000484	0.458261	0.001195	0.000584	0.000736	0.406761
0.237066	0.000964	0.000334	0.000474	0.458928	0.001367	0.000592	0.000847	0.407242
0.239443	0.001028	0.000272	0.000501	0.459511	0.001313	0.000586	0.000750	0.407889
0.241654	0.000700	0.000167	0.000542	0.460090	0.001171	0.000604	0.000705	0.408519
0.243956	0.000585	0.000142	0.000490	0.460764	0.001344	0.000620	0.000853	0.409170
0.246108	0.000649	0.000349	0.000507	0.461339	0.001611	0.000611	0.000914	0.409794
0.248203	0.000710	0.000367	0.000559	0.461956	0.001277	0.000630	0.000804	0.410449
0.250590	0.000578	0.000370	0.000707	0.462617	0.001194	0.000624	0.000714	0.411049
