3.872376491177528912e+00,1.544482964506527917e-02,4.923263489546667732e-02,1.064406070352648913e-02,2.910906022786417524e-01,1.528511291308947209e-03,5.723350116650324088e-02,1.477032526218006103e-03,5.918469771455638906e-01
3.871541422501001861e+00,1.544315828218050315e-02,4.871133762939044987e-02,1.089322603003444606e-02,2.911222506511982888e-01,1.525682416362742454e-03,5.670979113909607044e-02,1.465106299123394764e-03,5.937543931685768106e-01
3.870525341615817627e+00,1.544077754875505457e-02,4.820609633287184503e-02,1.070356275340304461e-02,2.911473886384686738e-01,1.524991981698310597e-03,5.641599544723442661e-02,1.454607329724314380e-03,5.957543395546784915e-01
3.869529073591626123e+00,1.544354064644696233e-02,4.766663901787038943e-02,1.060107877868107958e-02,2.911933139142393601e-01,1.516554553897001435e-03,5.574748078099056592e-02,1.444386328116124309e-03,5.979537527690206300e-01
3.868370656571988420e+00,1.544437407415766815e-02,4.719634123083105148e-02,1.046069482887474443e-02,2.912349381186380981e-01,1.518337833246476837e-03,5.511229973498727591e-02,1.432549276314271569e-03,6.002112709008016189e-01
3.867011923894012160e+00,1.543893950032813878e-02,4.669098939953249955e-02,1.017420016308390705e-02,2.912728108677377081e-01,1.524277039117504472e-03,5.455183961131517684e-02,1.421429771908736244e-03,6.025560381661984044e-01
3.865913687263510479e+00,1.544131529592939617e-02,4.618624496591000606e-02,1.044945647693019258e-02,2.913257285329170498e-01,1.508328455910637120e-03,5.389936442501425812e-02,1.408981358581141248e-03,6.050478469953903815e-01
3.864528450361202516e+00,1.545148159641185175e-02,4.579932551133573254e-02,1.046632929398154388e-02,2.913657588393792075e-01,1.492686017803319162e-03,5.345892577408219160e-02,1.400540329339256202e-03,6.075123018641302997e-01
3.863236434913513762e+00,1.545404290017864460e-02,4.533601975129587791e-02,1.051228374368595384e-02,2.914087000158498419e-01,1.509887947631854401e-03,5.306140506013624220e-02,1.389378083308768662e-03,6.100531947495863028e-01
3.862322834786670711e+00,1.545375625721957455e-02,4.501107017146394745e-02,1.035996618269929490e-02,2.914566974563354562e-01,1.521454189222829672e-03,5.306690122086468731e-02,1.378552220888328798e-03,6.126582569933517464e-01
3.861432247638604043e+00,1.545418793177618863e-02,4.475914910869922825e-02,1.005739602255977319e-02,2.914954387641793820e-01,1.527510657092996486e-03,5.293372006160853432e-02,1.365456295725811162e-03,6.152539098054198297e-01
3.860580132505759376e+00,1.545317798817610715e-02,4.435324960927682775e-02,9.829416498674753075e-03,2.915289320482853941e-01,1.536255996738288519e-03,5.283512276608655356e-02,1.356728555573146703e-03,6.177942187818405984e-01
3.859775651973923249e+00,1.545793188973672988e-02,4.411200373734314173e-02,9.964592946612416471e-03,2.915700818818037221e-01,1.531881288364373090e-03,5.266988871775024617e-02,1.343397200389564181e-03,6.204572110579961164e-01
3.859052342000877101e+00,1.545800366939198596e-02,4.384093497021366442e-02,9.878318104600141564e-03,2.915960366259655601e-01,1.522279983691560363e-03,5.282510484948595153e-02,1.333683480939519984e-03,6.230075653808573310e-01
3.858212891526347832e+00,1.545690862760168774e-02,4.349708235747046237e-02,9.938767876961915673e-03,2.916256628462650102e-01,1.545264150943366499e-03,5.261342164035325009e-02,1.326199800674961356e-03,6.255542849668048744e-01
3.857585666447637784e+00,1.545990774422947162e-02,4.328694643140192783e-02,1.010641097193575207e-02,2.916553985367676405e-01,1.542278760560798594e-03,5.243785175202057142e-02,1.310354436114043218e-03,6.281372629504511362e-01
3.856709298375879502e+00,1.545360456635454759e-02,4.300083399397412742e-02,1.009723391243270291e-02,2.916725449047487539e-01,1.549849373711719184e-03,5.261268758069164581e-02,1.299484835443586329e-03,6.305837771636836342e-01
3.855958387256715358e+00,1.545467109107764338e-02,4.278021518041096732e-02,9.772407143989483846e-03,2.916991308070341904e-01,1.552078099164163998e-03,5.257760526852149618e-02,1.287718838478762963e-03,6.330294838161558690e-01
3.855413418582453566e+00,1.545881043738220328e-02,4.264857650229821745e-02,9.757321796642997452e-03,2.917226671045720643e-01,1.567127341502608500e-03,5.259767068336666795e-02,1.274749801807490996e-03,6.354907072187243600e-01
3.855148788692761563e+00,1.545878568030956135e-02,4.236950524360606068e-02,9.803774740084522654e-03,2.917341564021779243e-01,1.560049559446390240e-03,5.273531441255646657e-02,1.266918435298623443e-03,6.377993829078678623e-01
3.854759027112657499e+00,1.545789761942483256e-02,4.227117012842791788e-02,9.643268975514551061e-03,2.917483739835501355e-01,1.561235860381858650e-03,5.301776205576468753e-02,1.257256993363359016e-03,6.401104675530466803e-01
3.854203622233725479e+00,1.545594776778606502e-02,4.228544016851942811e-02,9.603177104804003217e-03,2.917567439126538265e-01,1.545419873609791845e-03,5.305148669278930695e-02,1.247533081156967320e-03,6.423891430609856013e-01
3.853797099934239689e+00,1.544590905796251051e-02,4.197033787854684977e-02,9.603517882624562629e-03,2.917539572130682934e-01,1.554322068449991677e-03,5.330885625948390133e-02,1.237270334548890276e-03,6.445283271421652360e-01
3.853150198056507492e+00,1.544375881673394624e-02,4.193080226052605525e-02,9.585206663797411764e-03,2.917569272010635539e-01,1.549528188633914148e-03,5.323867892817402830e-02,1.229891096061042684e-03,6.466991576706030420e-01
3.852603669958475141e+00,1.544017382047128788e-02,4.184266062651395557e-02,9.658077510249198083e-03,2.917535673741137869e-01,1.529559537022326778e-03,5.331995447235396424e-02,1.224729212439669293e-03,6.487038697139108079e-01
3.851839342159431911e+00,1.543984991732512586e-02,4.142764764773754910e-02,9.715242791456019447e-03,2.917537798364572277e-01,1.527591949987512502e-03,5.336864837255554661e-02,1.222337765294773939e-03,6.505921981471709525e-01
3.851025503657993454e+00,1.544566737638421866e-02,4.136089055244659973e-02,9.625746155065614124e-03,2.917552508777039866e-01,1.512103830211300850e-03,5.318920036693820103e-02,1.214542866203061847e-03,6.525093874606320288e-01
3.850027899816456323e+00,1.544472078642748422e-02,4.104733538698419892e-02,9.282367482842014336e-03,2.917462183741365012e-01,1.511306960520028119e-03,5.299616104554928653e-02,1.211365829350585007e-03,6.541957696210434214e-01
3.848982038800352612e+00,1.544322360642340526e-02,4.065343536659869056e-02,8.890065958458684761e-03,2.917440741579594987e-01,1.505307730639396857e-03,5.271644814151974640e-02,1.207600806360256858e-03,6.558363823642539003e-01
3.847749727989235424e+00,1.544290865025226001e-02,4.046526097986287429e-02,8.891130761738485350e-03,2.917370100794979271e-01,1.482627669935870267e-03,5.234070470452230339e-02,1.197835760719359209e-03,6.573651031280310919e-01
3.846336242474274414e+00,1.543552778092339463e-02,3.985083279349398849e-02,8.803535844526321624e-03,2.917269551518664739e-01,1.483184987202399710e-03,5.206607248182192060e-02,1.193030600919590435e-03,6.586888284672233196e-01
3.845268159233431238e+00,1.543561616344621586e-02,3.953290532061806001e-02,8.785923463724944898e-03,2.917191952932060017e-01,1.491072255317192705e-03,5.166933821830518858e-02,1.186813767016217571e-03,6.600066446351998684e-01
3.843927495549089635e+00,1.543161897211685514e-02,3.912706829146678222e-02,8.855200231035640843e-03,2.917057494846939658e-01,1.459379487644086150e-03,5.127991712156462767e-02,1.181430723232666704e-03,6.610934369294760860e-01
3.842675675824972714e+00,1.543311175791041434e-02,3.840604052186839812e-02,9.127074429771734471e-03,2.916933908129233366e-01,1.441545085958883914e-03,5.101181920315198126e-02,1.181534100432603349e-03,6.619754103377072374e-01
3.841219346032678228e+00,1.543890079050458559e-02,3.800846311354657420e-02,9.378297334027771437e-03,2.916802152257073066e-01,1.417193752972859813e-03,5.050795635235130060e-02,1.178305080522752462e-03,6.628186331060599290e-01
3.839390283698311368e+00,1.543682294049665560e-02,3.742768773924592257e-02,8.994249110964969152e-03,2.916598541303258019e-01,1.396626356202831758e-03,5.027086400597878535e-02,1.177972343654420028e-03,6.634073228159060864e-01
3.837934289655410947e+00,1.543273347074649443e-02,3.669709461142877521e-02,9.024861197308938626e-03,2.916457025527136038e-01,1.387012910824680836e-03,4.995624827289309872e-02,1.177445899114340109e-03,6.638451831071923159e-01
3.836390925660757123e+00,1.543502853971747725e-02,3.622493959093001786e-02,8.708491630614342491e-03,2.916248200865195761e-01,1.357193979478558184e-03,4.936167263131573113e-02,1.175560307141702019e-03,6.641732884323413577e-01
3.834851654873197013e+00,1.543332345013447710e-02,3.547172848762078501e-02,8.875122969942524781e-03,2.915993034496761616e-01,1.346137375704973063e-03,4.896189315726195979e-02,1.178170173729846783e-03,6.642348460667157894e-01
3.833392416906312050e+00,1.543801107612826837e-02,3.475550868649280450e-02,8.844017237083341698e-03,2.915823657387427437e-01,1.337040159459984556e-03,4.855641740469678752e-02,1.184193866225712738e-03,6.641784637930517876e-01
3.831956662461136975e+00,1.544118967587005190e-02,3.421085399442730379e-02,8.754563070511055256e-03,2.915615902511892177e-01,1.312512197331737809e-03,4.788007395410903005e-02,1.184104328523839702e-03,6.639355032276933466e-01
3.830538154137052675e+00,1.543945085958882413e-02,3.330394840200166795e-02,8.996404878932533905e-03,2.915299316405751684e-01,1.306561598224169991e-03,4.754101610455412075e-02,1.187626107046569528e-03,6.633803333484209475e-01
3.829137873836253370e+00,1.544127327912267304e-02,3.256828825114889414e-02,9.008073025436416983e-03,2.915063326236099206e-01,1.287648078099139313e-03,4.699621975582595618e-02,1.191807968470384206e-03,6.627604368615244157e-01
3.827741882783228355e+00,1.544145858343307781e-02,3.194527817164540678e-02,8.965337855896904004e-03,2.914727615800981608e-01,1.261691635144599789e-03,4.627394606899274537e-02,1.189695576343722475e-03,6.619051273867910812e-01
3.825819343224008406e+00,1.544864984484330128e-02,3.144123438809426352e-02,9.211321502185603610e-03,2.914899857301355146e-01,1.245248272894039412e-03,4.580171267752296271e-02,1.190428662030827180e-03,6.623041661872168806e-01
3.823645742259095037e+00,1.545169333393705234e-02,3.096111898344183766e-02,9.240941969240350218e-03,2.915006399691897343e-01,1.232885705225462633e-03,4.537447575256429999e-02,1.193812611837164958e-03,6.625244116061391741e-01
3.821916745905836521e+00,1.545682427688026619e-02,3.050180470678779190e-02,9.089664431810284481e-03,2.915132282497848726e-01,1.240684794672562274e-03,4.504162585788945572e-02,1.195370585970214261e-03,6.626475222768225537e-01
3.820170193730249686e+00,1.546013368366184679e-02,2.996883718770469024e-02,8.991562345692823144e-03,2.915316312260697318e-01,1.214093184443565529e-03,4.475345051982971417e-02,1.195011008176833072e-03,6.627402811615085154e-01
3.818570897574050882e+00,1.546466166844066327e-02,2.957625126276869354e-02,8.941542707648927543e-03,2.915430172597285319e-01,1.215492627239551622e-03,4.435913096559293556e-02,1.196018664069378344e-03,6.626904067362666684e-01
3.816896067657178815e+00,1.547155912931180537e-02,2.914589207003500174e-02,9.160444947790259695e-03,2.915595005096321968e-01,1.219465401254818523e-03,4.417593304491523182e-02,1.195684636118575376e-03,6.625640250515172358e-01
3.815425912523426888e+00,1.548023214568816641e-02,2.869235812815637207e-02,9.482143196901219456e-03,2.915832651249123386e-01,1.202470384380144005e-03,4.390861521212173491e-02,1.196646152800719988e-03,6.624308232575922828e-01
3.813856925932564312e+00,1.548337620331121517e-02,2.834670001585485460e-02,9.446053636548778359e-03,2.915903113547250181e-01,1.214767854311512652e-03,4.358999574169206831e-02,1.198930508052254741e-03,6.621515207592343355e-01
3.812433964325280478e+00,1.548600906022756969e-02,2.792478973476129542e-02,9.465341615891458005e-03,2.915988543341809236e-01,1.201695304536886397e-03,4.346769308478024701e-02,1.200046365716074797e-03,6.618089034406088311e-01
3.811273247140292142e+00,1.549327731092407442e-02,2.760519055924203630e-02,9.664719359441704266e-03,2.916163791252294191e-01,1.188850325035651799e-03,4.333612582391363488e-02,1.200927495526489487e-03,6.614816772746707763e-01
3.809886703685175124e+00,1.549938082402742626e-02,2.734581408412369366e-02,9.881627805839128531e-03,2.916199168724037394e-01,1.195442728034587163e-03,4.305835343948818256e-02,1.200936465152075382e-03,6.610140107590080083e-01
3.808864162178005941e+00,1.550133434505848035e-02,2.695925982468407728e-02,9.740795669210893307e-03,2.916233290221693086e-01,1.185977734489999805e-03,4.323667254071357491e-02,1.203308183650795681e-03,6.604926613513203426e-01
3.807649193866152082e+00,1.550729697161853937e-02,2.680512996896820821e-02,9.862851231058273813e-03,2.916311233096957056e-01,1.170535414165643946e-03,4.312159727287058486e-02,1.205036716573398533e-03,6.599905636820638799e-01
3.806452393009960744e+00,1.551111853043074355e-02,2.663102702212909526e-02,9.845531586219204503e-03,2.916229080386815720e-01,1.180341140229653960e-03,4.314186649754159220e-02,1.208484201227637755e-03,6.592797727241713757e-01
3.805450881582748579e+00,1.550669102357894562e-02,2.635753299055421106e-02,9.954487961222033970e-03,2.916158408570919680e-01,1.182642936419828423e-03,4.317997834605457469e-02,1.209542866203061834e-03,6.585636222790876015e-01
3.804821434460503138e+00,1.551156327436605496e-02,2.639251783732310397e-02,1.012363238125419534e-02,2.916043879136504535e-01,1.161806269677660231e-03,4.325230723232605795e-02,1.210555414618654391e-03,6.578670929579252258e-01
3.804335168837273073e+00,1.551825749167561747e-02,2.628558932252095942e-02,1.020550297854971519e-02,2.915780049378186023e-01,1.171000520963079699e-03,4.336296514077246644e-02,1.213052096310199019e-03,6.569437602210569382e-01
3.803990704523245725e+00,1.551998711182556688e-02,2.613258501891272539e-02,1.022156420303951124e-02,2.915578404946828628e-01,1.171685904550476840e-03,4.354006176810263501e-02,1.216487712065935332e-03,6.560784883236187026e-01
3.803785777752537900e+00,1.552311438537649392e-02,2.631224027724247266e-02,1.024844596706587542e-02,2.915236646130094367e-01,1.168982876169313151e-03,4.381635092527493003e-02,1.214793562708078737e-03,6.551940993000847646e-01
3.803577819271032112e+00,1.552144193526437330e-02,2.632861201839175810e-02,1.029222528256565870e-02,2.914790483816112054e-01,1.170807288953294939e-03,4.413995497066666718e-02,1.219943849237784938e-03,6.540993915150840055e-01
3.803528163537040374e+00,1.551900113252818389e-02,2.641823296110847041e-02,1.047185698430295499e-02,2.914394885274809166e-01,1.172290516206460267e-03,4.421740877482984583e-02,1.226619742236493595e-03,6.530875891866055882e-01
3.803594580443424800e+00,1.552034822985768302e-02,2.667763344583065285e-02,1.032819826043605317e-02,2.913849193639664326e-01,1.152642732564701771e-03,4.452800579854497565e-02,1.228853360211985910e-03,6.520155128088847007e-01
3.803858478515861563e+00,1.551462914222263151e-02,2.685560558562996580e-02,1.016666259711412196e-02,2.913249192280629729e-01,1.155794106321751669e-03,4.503543729189703193e-02,1.237560533647397501e-03,6.508159898751829653e-01
3.804240800765516628e+00,1.551623432014285348e-02,2.715582246483446913e-02,1.010513352510796284e-02,2.912666835715362335e-01,1.161716731975786978e-03,4.514498573014023852e-02,1.245632109447528720e-03,6.497135572040013685e-01
3.804823900314770135e+00,1.551112770391145645e-02,2.745547982966719050e-02,1.022381349520920871e-02,2.911875604203890133e-01,1.151235407370473311e-03,4.563055378377679078e-02,1.252157897121088624e-03,6.485576979546412435e-01
3.805401958526734685e+00,1.550296801739533756e-02,2.766173399170936478e-02,1.010166377494374837e-02,2.910988941765329518e-01,1.115211511019480704e-03,4.602165251760993031e-02,1.261840313483859931e-03,6.473221552243414445e-01
3.805807737343922081e+00,1.550076484178547487e-02,2.812077664273202743e-02,1.010014720605203857e-02,2.910202029717491867e-01,1.095261093116470848e-03,4.623326960972980876e-02,1.269761013839473731e-03,6.461838814695566313e-01
3.806031456340954300e+00,1.549553786042689139e-02,2.841974361820145262e-02,1.002275437722239572e-02,2.909322625200967960e-01,1.077213708124738793e-03,4.642347652268365849e-02,1.280000928673331699e-03,6.449694420258547112e-01
3.806410395841282490e+00,1.548641033771969849e-02,2.852399399759849435e-02,9.977034292962276910e-03,2.908469897392863546e-01,1.077618519105734982e-03,4.671999968289113070e-02,1.288347323835169851e-03,6.437487914335422445e-01
3.806872301003346948e+00,1.548786017803317934e-02,2.905183514915344462e-02,1.026438621486310855e-02,2.907598961697830386e-01,1.077608937914768068e-03,4.668554911775942007e-02,1.299378445717885031e-03,6.425768296450532491e-01
3.807105302792742840e+00,1.548712414777202000e-02,2.922550762191612750e-02,1.025320815873499540e-02,2.906665538064227006e-01,1.073370382115089276e-03,4.703423909941244901e-02,1.310648032797999754e-03,6.412787364606096219e-01
3.807276779994944071e+00,1.548136170694663048e-02,2.935991798228669222e-02,9.936143514009187355e-03,2.905812533466161085e-01,1.072998799519787536e-03,4.704870608620716904e-02,1.323025187433439021e-03,6.400760901266043801e-01
3.807643656073678162e+00,1.547777082153586545e-02,2.980856889170705945e-02,9.804205282112657752e-03,2.904852209110003747e-01,1.052398264966343750e-03,4.712150485854629117e-02,1.329356134906767252e-03,6.389153595551305687e-01
3.807697784298551991e+00,1.546762424969958145e-02,2.986607481483101803e-02,9.560978006296674478e-03,2.903850758114510655e-01,1.043587329271311072e-03,4.729589705315997983e-02,1.340382749326119805e-03,6.376564417087468017e-01
3.808043786722163038e+00,1.546473292713282030e-02,3.011045190151474468e-02,9.657005277582545247e-03,2.903005653129120400e-01,1.032026319961927086e-03,4.743239928424109603e-02,1.347982264603928785e-03,6.365428687625871440e-01
3.808377044440344417e+00,1.546231106027287118e-02,3.041737880812643915e-02,9.997423746857043297e-03,2.902084312441902125e-01,1.004125280300780226e-03,4.748008593626037999e-02,1.356924029989328316e-03,6.354031660739646314e-01
3.808539476930322021e+00,1.545450861854145812e-02,3.046161863235801945e-02,9.929314820267539504e-03,2.901167443656652578e-01,9.896172053726962070e-04,4.757333108337583050e-02,1.368142834492261459e-03,6.342515887788955364e-01
3.809183511268584788e+00,1.545736870597266138e-02,3.090592912636693640e-02,9.912135405105246960e-03,2.900333216154331040e-01,9.726702983079838069e-04,4.764447065618609978e-02,1.380623139821940144e-03,6.331188452512959142e-01
3.809413192167359963e+00,1.545831656436129874e-02,3.108043600081482685e-02,9.725078076513436059e-03,2.899534975650581714e-01,9.449148112074837137e-04,4.780758963962852132e-02,1.390352306960493346e-03,6.319194160909524793e-01
3.809807173050279161e+00,1.545981123015214079e-02,3.117289816303820196e-02,9.760719880404805648e-03,2.898811540918198593e-01,9.474515164556207613e-04,4.786335488912454861e-02,1.403478402681800335e-03,6.308303130082101307e-01
3.810098179800148976e+00,1.546706217581342302e-02,3.159983114000256693e-02,9.596160751092706540e-03,2.898226419850903346e-01,9.425143038347233134e-04,4.791781625857799432e-02,1.411005096378146898e-03,6.298590911458803454e-01
3.810372771591581831e+00,1.547426578178411581e-02,3.171145335115117120e-02,9.355808919794154216e-03,2.897790436023410243e-01,9.414306779315320282e-04,4.806787682620126262e-02,1.422779360800896856e-03,6.288968307775820721e-01
3.810758711726126347e+00,1.548563050125680886e-02,3.182517789757351168e-02,9.395335862646764236e-03,2.897577311377325660e-01,9.470813381956373015e-04,4.807276284853472664e-02,1.432860744297691615e-03,6.280406570703631619e-01
3.810759037192162246e+00,1.550158207433887346e-02,3.218222535051695060e-02,9.296609073818027161e-03,2.897380662755612568e-01,9.412947971641305676e-04,4.801804027271194819e-02,1.443229155813241299e-03,6.272977595868416412e-01
3.810995507100880531e+00,1.551575301818810745e-02,3.223938707558433175e-02,9.498999479036715834e-03,2.897258549910474712e-01,9.506195157308023431e-04,4.821638114113476620e-02,1.456011325284802893e-03,6.265135774083097076e-01
3.811289746925112354e+00,1.553305871027626378e-02,3.240105705678435200e-02,9.522345692993997024e-03,2.897288813563105303e-01,9.505403293392646709e-04,4.828170110308181717e-02,1.468555935581751471e-03,6.258629681079859175e-01
3.811294565720554584e+00,1.555144143695184021e-02,3.266508317289117114e-02,9.508978957620602135e-03,2.897334123536151052e-01,9.385540329339104541e-04,4.830932605494935722e-02,1.476658995673713016e-03,6.252931689279365157e-01
3.811469821422836635e+00,1.556718480599757377e-02,3.270959890371179929e-02,9.564030691521709093e-03,2.897403034496762175e-01,9.352878660898142653e-04,4.842100862986610521e-02,1.483655507485985049e-03,6.247013663503017122e-01
3.811678213051185260e+00,1.558852891345187397e-02,3.286763038800363107e-02,9.469330200004349649e-03,2.897658336542108803e-01,9.229678361910624790e-04,4.827116328795576228e-02,1.490905479172772692e-03,6.242519722303896401e-01
3.811803744116441628e+00,1.560912020657289484e-02,3.311305003510774114e-02,9.494082991687059769e-03,2.897933795102891619e-01,9.238085573852004156e-04,4.831024231579331141e-02,1.495465899567345385e-03,6.238633668712648683e-01
3.811817456884567079e+00,1.562964345738265468e-02,3.314946549185648211e-02,9.646225984733329192e-03,2.898296121542900949e-01,9.284558427144263583e-04,4.849360669550745878e-02,1.506468413780577900e-03,6.234474165666148426e-01
3.812142215135037482e+00,1.565455421413818396e-02,3.330477956465541234e-02,9.571867924528116786e-03,2.898849995696336501e-01,9.092043081383321696e-04,4.845626598563860382e-02,1.514386554621819769e-03,6.231580169652648493e-01
3.812508512650270021e+00,1.568184828648410550e-02,3.350081437858098282e-02,9.607883666674031306e-03,2.899464597386068321e-01,9.275729461595779747e-04,4.856480241907991380e-02,1.518081451448474641e-03,6.229149175972156227e-01
3.812416817096576427e+00,1.570710813381925863e-02,3.358128242995247342e-02,9.801119413803068697e-03,2.900186085075484033e-01,9.271212711499518186e-04,4.876048155111008253e-02,1.522883893179884270e-03,6.227001905592305375e-01
