	a0	a1	a2	x	y	z
0	0.179649	0.745586	0.741171	127.329895	99.2429	134.2506
1	0.179662	0.745351	0.741378	127.15314	98.92737	134.29166
2	0.179663	0.745285	0.741124	126.3971	98.03854	133.71431
3	0.179642	0.745075	0.741108	125.4957	96.92796	132.91536
4	0.179654	0.745261	0.741217	126.98843	97.64346	134.85
5	0.17964	0.745149	0.741421	126.866394	96.664825	134.66335
6	0.179632	0.745399	0.741353	127.5343	96.30077	135.57051
7	0.179636	0.745406	0.74138	126.9926	95.023735	135.51447
8	0.179629	0.745413	0.741456	125.303505	92.40153	133.89151
9	0.179648	0.745565	0.741273	128.34514	93.46214	137.38054
10	0.179643	0.745649	0.741034	127.952446	90.37619	137.73375
11	0.17966	0.745721	0.741096	127.55975	87.29023	138.08694
12	0.179622	0.74553	0.74156	127.16705	84.20427	138.44016
13	0.179631	0.745518	0.741262	126.77436	81.11832	138.79337
14	0.179634	0.745378	0.7418	128.51233	81.43945	141.3178
15	0.179631	0.745881	0.741811	126.7344	79.992	140.1628
16	0.179668	0.745606	0.741689	129.6894	80.79189	144.20369
17	0.179604	0.745771	0.741604	128.54448	78.29134	144.4718
18	0.179602	0.746003	0.741211	127.39955	75.79079	144.73991
19	0.179637	0.746169	0.741407	126.254616	73.29024	145.00803
20	0.179652	0.745567	0.741343	125.10969	70.78969	145.27614
21	0.17963	0.745429	0.741345	122.25326	68.397026	143.5457
22	0.179616	0.745036	0.741463	120.06784	67.32246	144.24988
23	0.179651	0.744979	0.741042	117.882416	66.24788	144.95406
24	0.179619	0.745386	0.740773	115.697	65.17331	145.65825
25	0.179679	0.74575	0.74124	113.51158	64.09874	146.36243
26	0.179628	0.746544	0.741335	111.326164	63.024166	147.0666
27	0.179644	0.745947	0.741238	109.14074	61.949596	147.77078
28	0.179666	0.745867	0.741637	106.95532	60.875023	148.47498
29	0.179659	0.745836	0.741608	104.769905	59.800453	149.17915
30	0.179645	0.746018	0.741471	102.58448	58.72588	149.88333
31	0.179644	0.746131	0.741383	100.39906	57.65131	150.58751
32	0.179602	0.746032	0.741529	98.213646	56.576736	151.2917
33	0.179657	0.745866	0.741266	96.02823	55.502167	151.99588
34	0.17964	0.745951	0.740774	93.842804	54.427593	152.70006
35	0.179605	0.745983	0.740837	91.65739	53.353024	153.40424
36	0.179625	0.74589	0.7408	89.47197	52.27845	154.10843
37	0.179623	0.746188	0.741093	87.286545	51.20388	154.8126
