	a0	a1	a2	x	y	z
0	0.169462	0.750308	0.766349	130.49008	84.291756	142.89012
1	0.169463	0.750372	0.76634	130.49008	84.291756	142.89012
2	0.169475	0.75039	0.766828	130.49008	84.291756	142.89012
3	0.169468	0.74994	0.766689	130.49008	84.291756	142.89012
4	0.169452	0.7505	0.766752	130.49008	84.291756	142.89012
5	0.169473	0.750571	0.766824	131.1585	84.01757	144.27113
6	0.169483	0.750397	0.766722	129.05957	82.604866	144.82185
7	0.169488	0.750221	0.766771	126.960655	81.19217	145.37257
8	0.169491	0.750661	0.766874	124.86174	79.779465	145.9233
9	0.169497	0.750872	0.766719	122.76282	78.36677	146.47401
10	0.169448	0.750701	0.766848	120.6639	76.95406	147.02473
11	0.169469	0.751083	0.76688	118.56499	75.54136	147.57545
12	0.169469	0.751361	0.766672	116.466064	74.12866	148.12619
13	0.169448	0.751035	0.766455	114.36715	72.71596	148.67691
14	0.169491	0.750853	0.766647	112.26823	71.30325	149.22763
15	0.169433	0.751271	0.766371	110.16931	69.89056	149.77835
16	0.169462	0.750807	0.766993	108.0704	68.47785	150.32907
17	0.16942	0.750901	0.766911	105.97147	67.065155	150.87979
18	0.169445	0.750516	0.766907	103.87256	65.65245	151.43051
19	0.169457	0.750886	0.766706	101.773636	64.239746	151.98123
20	0.169465	0.750789	0.766936	99.67472	62.82705	152.53195
21	0.169476	0.750735	0.766707	97.5758	61.414345	153.08267
22	0.169472	0.750722	0.766527	95.47688	60.001644	153.63339
23	0.169472	0.750663	0.766533	93.37797	58.588943	154.18411
24	0.169474	0.750703	0.766901	91.279045	57.176243	154.73483
25	0.169499	0.750698	0.767133	89.18013	55.763542	155.28555
26	0.169432	0.750867	0.767081	87.08121	54.350838	155.83629
27	0.169479	0.750687	0.766973	84.98229	52.938137	156.38701
28	0.169501	0.750474	0.766878	82.88338	51.525436	156.93773
29	0.169495	0.750919	0.767101	80.784454	50.112736	157.48845
30	0.169457	0.750692	0.767053	78.68554	48.70003	158.03917
31	0.169478	0.751133	0.767168	76.58662	47.28733	158.58989
32	0.169493	0.750581	0.766952	74.4877	45.87463	159.14061
33	0.169502	0.750796	0.767261	73.92113	45.526783	157.74745
34	0.169433	0.751003	0.767323	75.77772	46.24875	158.21104
35	0.169463	0.750668	0.767137	77.965805	47.577427	162.78665
36	0.169491	0.750631	0.767165	74.967926	45.914345	158.07463
37	0.169476	0.75091	0.767333	74.967926	45.914345	158.07463
38	0.169456	0.750922	0.767236	77.542595	47.370583	162.72652
39	0.169481	0.751181	0.767415	78.107895	47.88519	164.38446
40	0.169453	0.750687	0.767127	74.29516	45.577625	156.6485
41	0.169464	0.750901	0.766805	77.4804	47.477528	163.21716
42	0.169474	0.751017	0.767003	77.4804	47.477528	163.21716
43	0.169481	0.751021	0.767131	75.099495	46.117554	158.51035
44	0.169489	0.751136	0.76694	76.91051	47.014526	162.04117
45	0.169481	0.751245	0.766936	77.64723	47.498432	163.42809
46	0.169465	0.751311	0.767303	74.92596	45.988094	157.82376
47	0.169507	0.751099	0.767408	74.92596	45.988094	157.82376
48	0.169452	0.750685	0.766955	73.853546	45.376232	155.71265
49	0.169456	0.750732	0.76678	73.853546	45.376232	155.71265
50	0.169467	0.750953	0.767102	74.794876	45.963997	157.90695
51	0.169476	0.750247	0.767238	74.794876	45.963997	157.90695
52	0.169473	0.750259	0.767317	77.17126	47.580696	163.04575
53	0.169489	0.750094	0.767496	77.72805	47.845226	164.23785
54	0.169452	0.750413	0.767464	77.72805	47.845226	164.23785
55	0.169485	0.750799	0.767348	77.72805	47.845226	164.23785
56	0.169461	0.750525	0.767171	77.72805	47.845226	164.23785
57	0.169468	0.749612	0.767464	77.72805	47.845226	164.23785
58	0.169492	0.750133	0.767489	77.72805	47.845226	164.23785
59	0.169504	0.749967	0.767561	77.72805	47.845226	164.23785
60	0.169474	0.750234	0.767257	77.288666	47.469906	163.32202
61	0.16949	0.749971	0.767289	77.288666	47.469906	163.32202
62	0.169463	0.750187	0.767271	77.288666	47.469906	163.32202
63	0.169463	0.750049	0.767809	77.288666	47.469906	163.32202
64	0.169477	0.750201	0.76785	77.288666	47.469906	163.32202
65	0.169436	0.750397	0.767773	74.58102	45.9617	157.72461
66	0.16948	0.750271	0.767869	74.58102	45.9617	157.72461
67	0.169486	0.750564	0.767614	73.51862	45.353477	155.62616
68	0.169481	0.750789	0.767869	73.51862	45.353477	155.62616
69	0.169473	0.750897	0.767665	74.449165	45.936817	157.80586
70	0.169479	0.75096	0.767832	74.449165	45.936817	157.80586
71	0.169503	0.750218	0.767668	75.69793	46.814796	160.40086
72	0.169481	0.7503	0.767	77.34875	47.80526	164.0913
73	0.169506	0.750452	0.767019	77.34875	47.80526	164.0913
74	0.169494	0.750361	0.76723	77.34875	47.80526	164.0913
75	0.169481	0.75031	0.767269	77.34875	47.80526	164.0913
76	0.16948	0.750457	0.767249	77.34875	47.80526	164.0913
77	0.169509	0.750542	0.767467	77.34875	47.80526	164.0913
78	0.16949	0.750518	0.76736	77.34875	47.80526	164.0913
79	0.169482	0.750861	0.767561	77.34875	47.80526	164.0913
80	0.169477	0.750901	0.767271	77.34875	47.80526	164.0913
81	0.16949	0.750269	0.767322	77.34875	47.80526	164.0913
82	0.169508	0.750589	0.76729	76.92997	47.441067	163.21494
83	0.169497	0.750056	0.767514	76.92997	47.441067	163.21494
84	0.169469	0.750308	0.767297	73.18388	45.33065	155.53947
85	0.169383	0.750443	0.767456	73.18388	45.33065	155.53947
86	0.169241	0.749918	0.767369	73.18388	45.33065	155.53947
87	0.169166	0.749987	0.76746	73.18388	45.33065	155.53947
88	0.169106	0.749678	0.767373	73.18388	45.33065	155.53947
89	0.169069	0.749741	0.767372	73.18388	45.33065	155.53947
90	0.16903	0.749752	0.767659	74.10366	45.909554	157.70451
91	0.168989	0.749794	0.767691	74.10366	45.909554	157.70451
92	0.168883	0.75005	0.767492	77.15519	47.848682	163.67174
93	0.168785	0.75083	0.767943	79.78334	49.3422	162.75749
94	0.168731	0.750137	0.768143	82.41148	50.83572	161.84325
95	0.16872	0.750551	0.768087	85.039635	52.32924	160.929
96	0.168683	0.750091	0.768394	87.66778	53.822758	160.01474
97	0.168779	0.750157	0.768518	90.29593	55.316273	159.1005
98	0.168838	0.7495	0.768557	92.92407	56.80979	158.18625
99	0.168965	0.749411	0.768785	95.55222	58.30331	157.272
100	0.169021	0.749478	0.768775	98.180374	59.79683	156.35776
101	0.169089	0.749918	0.768847	100.80852	61.290348	155.44351
102	0.16933	0.749887	0.76868	103.43667	62.783867	154.52925
103	0.169618	0.750292	0.769011	106.06481	64.27738	153.615
104	0.169846	0.750665	0.769127	108.69296	65.770905	152.70076
105	0.170169	0.750964	0.769307	111.32111	67.26442	151.78651
106	0.170393	0.751082	0.769488	113.94926	68.75794	150.87227
107	0.170706	0.751006	0.76963	116.57741	70.25146	149.95802
108	0.170977	0.751017	0.769476	119.20555	71.74498	149.04376
109	0.171318	0.751211	0.769676	121.8337	73.238495	148.12952
110	0.171668	0.751416	0.770053	124.461845	74.73202	147.21527
111	0.17209	0.751707	0.77033	127.09	76.22553	146.30103
112	0.172542	0.752558	0.770633	127.237114	77.44551	145.20642
113	0.172927	0.752985	0.771109	128.28954	79.562836	145.02536
114	0.173259	0.75342	0.771907	129.34196	81.68015	144.8443
115	0.17355	0.754765	0.77224	130.3944	83.79748	144.66324
116	0.173808	0.754825	0.772948	129.828	85.24794	143.27039
117	0.17414	0.755436	0.7735	129.26163	86.698395	141.87755
118	0.174442	0.75638	0.774161	128.69524	88.14886	140.48471
119	0.174701	0.756835	0.775094	128.12885	89.59932	139.09186
120	0.17505	0.756746	0.77651	127.56246	91.049774	137.699
121	0.17537	0.757798	0.77757	126.99608	92.50024	136.30617
122	0.175646	0.758824	0.778577	127.505455	93.87247	136.46472
123	0.1759	0.759229	0.779083	126.267136	93.88518	134.75609
124	0.176154	0.760309	0.779748	126.10909	94.762245	134.39401
125	0.176409	0.761142	0.780488	127.68884	96.7285	135.74976
126	0.176654	0.762303	0.781157	127.98293	97.76292	135.85883
127	0.176932	0.763869	0.782043	124.70687	95.82338	132.18925
128	0.17721	0.765583	0.782428	126.64201	97.84572	134.08815
129	0.177424	0.767522	0.783617	127.848145	99.092155	135.00594
130	0.17767	0.76813	0.78423	126.03219	98.18803	133.05437
131	0.177877	0.769893	0.785587	126.67075	98.95829	133.62402
132	0.178115	0.771174	0.786652	126.92079	99.207184	133.65564
133	0.178353	0.772739	0.787426	129.4785	101.27052	136.35382
134	0.178516	0.774288	0.788643	129.31432	101.20268	136.18411
135	0.17873	0.776469	0.790349	127.42238	99.77224	134.25296
136	0.178859	0.777251	0.791229	127.6666	99.93057	134.3907
137	0.179025	0.779199	0.792517	127.6666	99.93057	134.3907
138	0.179162	0.780284	0.793461	127.59417	99.9973	134.32042
139	0.179325	0.782106	0.795055	127.59417	99.9973	134.32042
140	0.179425	0.783738	0.797026	125.00454	97.96447	131.59274
141	0.17952	0.784916	0.798885	125.00454	97.96447	131.59274
142	0.179588	0.786335	0.800701	125.00454	97.96447	131.59274
143	0.179674	0.788205	0.802849	125.00454	97.96447	131.59274
144	0.179713	0.789639	0.804338	127.41012	99.862915	134.06664
145	0.179538	0.790315	0.805766	127.41012	99.862915	134.06664
146	0.179764	0.790107	0.803886	127.41012	99.862915	134.06664
147	0.180102	0.789926	0.802893	127.41012	99.862915	134.06664
148	0.179996	0.790198	0.803944	127.41012	99.862915	134.06664
149	0.179955	0.791228	0.805276	127.41012	99.862915	134.06664
150	0.180086	0.791571	0.805758	127.41012	99.862915	134.06664
151	0.180223	0.79141	0.805272	127.41012	99.862915	134.06664
152	0.180301	0.791713	0.805381	127.41012	99.862915	134.06664
153	0.180335	0.791776	0.806182	127.41012	99.862915	134.06664
154	0.18029	0.792417	0.806588	127.41012	99.862915	134.06664
155	0.180381	0.792882	0.806754	127.41012	99.862915	134.06664
156	0.180515	0.793235	0.80666	127.41012	99.862915	134.06664
157	0.18052	0.793687	0.807027	127.41012	99.862915	134.06664
158	0.180529	0.794518	0.807476	127.41012	99.862915	134.06664
159	0.18055	0.795045	0.807868	127.41012	99.862915	134.06664
160	0.180664	0.795025	0.808194	127.41012	99.862915	134.06664
161	0.180714	0.795331	0.80813	127.41012	99.862915	134.06664
162	0.180733	0.795951	0.808203	127.41012	99.862915	134.06664
163	0.180759	0.795093	0.808409	127.41012	99.862915	134.06664
164	0.180843	0.795322	0.808907	127.41012	99.862915	134.06664
165	0.180921	0.795879	0.80911	127.41012	99.862915	134.06664
166	0.180929	0.796482	0.809526	127.41012	99.862915	134.06664
167	0.180984	0.797166	0.810026	127.41012	99.862915	134.06664
168	0.180989	0.797354	0.810049	127.67275	100.021645	134.28397
169	0.181048	0.79723	0.81032	127.67275	100.021645	134.28397
170	0.181078	0.797652	0.810471	127.67275	100.021645	134.28397
171	0.181126	0.797759	0.810741	127.67275	100.021645	134.28397
172	0.181189	0.798361	0.810982	127.67275	100.021645	134.28397
173	0.181205	0.798314	0.811407	127.67275	100.021645	134.28397
174	0.181235	0.798967	0.811693	127.67275	100.021645	134.28397
175	0.181313	0.79952	0.81189	127.67275	100.021645	134.28397
176	0.18135	0.799142	0.812323	127.67275	100.021645	134.28397
177	0.181394	0.799292	0.812662	127.67275	100.021645	134.28397
178	0.181424	0.800182	0.81319	127.67275	100.021645	134.28397
179	0.181522	0.800684	0.813479	127.67275	100.021645	134.28397
180	0.181567	0.800499	0.813505	127.67275	100.021645	134.28397
181	0.181619	0.800989	0.81413	127.67275	100.021645	134.28397
182	0.181685	0.800953	0.814193	127.67275	100.021645	134.28397
183	0.181718	0.801243	0.814333	127.67275	100.021645	134.28397
184	0.181704	0.801438	0.814748	127.67275	100.021645	134.28397
185	0.181753	0.801332	0.814987	127.67275	100.021645	134.28397
186	0.181794	0.800871	0.815416	127.67275	100.021645	134.28397
187	0.181847	0.801631	0.81568	127.67275	100.021645	134.28397
188	0.181868	0.801652	0.815874	127.67275	100.021645	134.28397
189	0.181925	0.802259	0.816244	127.67275	100.021645	134.28397
190	0.181954	0.802366	0.816415	127.67275	100.021645	134.28397
191	0.181972	0.803113	0.816589	127.67275	100.021645	134.28397
192	0.181999	0.802988	0.816759	127.67275	100.021645	134.28397
193	0.182058	0.803203	0.817115	127.67275	100.021645	134.28397
194	0.182078	0.80371	0.817489	127.67275	100.021645	134.28397
195	0.18214	0.803632	0.817759	127.67275	100.021645	134.28397
196	0.182178	0.80418	0.818155	127.67275	100.021645	134.28397
197	0.182189	0.804337	0.818202	127.67275	100.021645	134.28397
198	0.182242	0.80441	0.818659	127.67275	100.021645	134.28397
199	0.182261	0.804526	0.818558	127.67275	100.021645	134.28397
200	0.1823	0.804874	0.818753	125.836395	98.53718	132.29236
201	0.182332	0.805122	0.81888	125.836395	98.53718	132.29236
202	0.182364	0.805171	0.819038	125.836395	98.53718	132.29236
203	0.182416	0.8053	0.818984	125.836395	98.53718	132.29236
204	0.182442	0.805446	0.819148	125.924934	98.547585	132.38235
205	0.182429	0.805811	0.81927	127.80803	100.1007	134.54233
206	0.18248	0.805919	0.819772	128.21165	100.22278	135.01866
207	0.18249	0.806005	0.820014	127.96257	99.97409	134.99043
208	0.182549	0.806681	0.820227	127.16046	99.18027	134.31146
209	0.182572	0.8067	0.820438	127.06694	98.699036	134.3722
210	0.18263	0.807169	0.820443	126.07865	97.61651	133.6809
211	0.182628	0.807114	0.820757	127.84318	98.31318	135.62263
212	0.182691	0.80789	0.821204	126.870384	96.83802	134.73354
213	0.182724	0.807898	0.821775	128.4057	97.1337	136.56772
214	0.182747	0.807738	0.821465	128.92986	96.5473	137.44598
215	0.182784	0.807836	0.82198	126.569374	93.45726	135.17134
216	0.182825	0.808407	0.821792	127.6592	91.80713	136.90657
217	0.18288	0.808256	0.822089	128.74902	90.157	138.64182
218	0.18287	0.808226	0.822519	129.83885	88.50686	140.37704
219	0.182931	0.808351	0.822379	130.92868	86.85673	142.11227
220	0.182939	0.809001	0.822999	129.93544	85.00804	141.77698
221	0.182967	0.809334	0.823318	132.02017	85.27212	144.69022
222	0.182951	0.809755	0.823318	129.96544	83.86507	145.2063
223	0.182624	0.808735	0.821142	127.91071	82.45801	145.72238
224	0.182818	0.807139	0.814819	125.85598	81.05096	146.23848
225	0.183463	0.805768	0.80799	123.80125	79.643906	146.75456
226	0.183696	0.805597	0.805309	121.74651	78.236855	147.27065
227	0.183403	0.806167	0.804787	119.69179	76.829796	147.78673
228	0.183254	0.806742	0.803858	117.637054	75.422745	148.30281
229	0.183554	0.805952	0.8007	115.58232	74.01569	148.8189
230	0.183778	0.804384	0.796618	113.527596	72.60864	149.33499
231	0.183765	0.803873	0.794579	111.47286	71.201584	149.85107
232	0.183669	0.803582	0.793551	109.41813	69.79453	150.36716
233	0.183673	0.802707	0.792533	107.363396	68.38748	150.88324
234	0.18359	0.80074	0.792003	105.30867	66.98043	151.39932
235	0.183501	0.799624	0.791127	103.25394	65.57337	151.9154
236	0.183395	0.797144	0.790138	101.1992	64.16632	152.4315
237	0.183162	0.794906	0.789359	99.14448	62.759266	152.94759
238	0.182984	0.792625	0.788579	97.089745	61.352215	153.46367
239	0.182844	0.790534	0.788099	95.03501	59.94516	153.97975
240	0.18261	0.788507	0.787539	92.98028	58.53811	154.49583
241	0.182391	0.786472	0.785708	90.92555	57.131054	155.01193
242	0.182132	0.784753	0.784928	88.87082	55.724003	155.52802
243	0.181836	0.783383	0.784402	86.816086	54.316948	156.0441
244	0.181572	0.781472	0.78337	84.76136	52.909897	156.56018
245	0.181274	0.780281	0.783055	82.70663	51.502842	157.07626
246	0.180886	0.778701	0.782629	80.65189	50.09579	157.59235
247	0.180449	0.777473	0.782215	78.59716	48.688736	158.10844
248	0.179994	0.776768	0.781993	76.542435	47.281685	158.62453
249	0.179602	0.775744	0.781769	74.4877	45.87463	159.14061
250	0.179174	0.775469	0.781645	75.05895	45.784405	157.05946
251	0.178741	0.77437	0.781578	77.66487	47.283222	161.5118
252	0.178319	0.772814	0.781524	77.05808	47.100117	161.55327
253	0.177949	0.772022	0.781191	78.107895	47.88519	164.38446
254	0.177597	0.771408	0.781023	77.95661	47.79375	163.24905
255	0.177296	0.770799	0.780572	77.05808	47.100117	161.55327
256	0.176955	0.76994	0.780514	77.03024	47.338394	161.93623
257	0.176683	0.769207	0.780679	77.05808	47.100117	161.55327
258	0.176417	0.767935	0.78042	77.05808	47.100117	161.55327
259	0.176159	0.766863	0.780544	77.03024	47.338394	161.93623
260	0.175916	0.765945	0.780848	77.03024	47.338394	161.93623
261	0.175072	0.765698	0.780407	77.03024	47.338394	161.93623
262	0.174321	0.765645	0.779705	77.03024	47.338394	161.93623
263	0.173923	0.765099	0.78003	77.03024	47.338394	161.93623
264	0.173619	0.764118	0.779644	77.03024	47.338394	161.93623
265	0.173469	0.764044	0.779189	77.03024	47.338394	161.93623
266	0.173301	0.7638	0.779174	81.549286	50.000153	171.43883
267	0.173153	0.763396	0.778993	81.549286	50.000153	171.43883
268	0.173117	0.763132	0.779049	81.549286	50.000153	171.43883
269	0.173091	0.763126	0.778877	76.70151	47.07068	161.44434
270	0.173129	0.762825	0.778928	76.70151	47.07068	161.44434
271	0.173187	0.762784	0.778646	76.70151	47.07068	161.44434
272	0.173225	0.763165	0.777525	76.70151	47.07068	161.44434
273	0.173289	0.7629	0.776891	76.70151	47.07068	161.44434
274	0.173385	0.763127	0.776668	76.70151	47.07068	161.44434
275	0.173394	0.763065	0.776615	73.4158	45.140537	154.63557
276	0.173366	0.762509	0.776674	76.67428	47.31001	161.83032
277	0.173317	0.762048	0.776415	76.67428	47.31001	161.83032
278	0.173318	0.76268	0.776268	76.67428	47.31001	161.83032
279	0.17332	0.762038	0.776038	76.67428	47.31001	161.83032
280	0.17327	0.762036	0.776025	76.67428	47.31001	161.83032
281	0.173239	0.76235	0.7762	76.67428	47.31001	161.83032
282	0.173191	0.76198	0.775868	76.67428	47.31001	161.83032
283	0.173171	0.762248	0.776132	76.67428	47.31001	161.83032
284	0.173162	0.761949	0.776164	76.67428	47.31001	161.83032
285	0.173118	0.761516	0.775797	77.17126	47.580696	163.04575
286	0.173067	0.761168	0.775557	75.999084	46.90609	160.71956
287	0.173015	0.760969	0.77569	75.999084	46.90609	160.71956
288	0.17301	0.761325	0.77543	76.833664	47.31672	162.52576
289	0.172938	0.761085	0.775504	76.833664	47.31672	162.52576
290	0.172879	0.761187	0.775469	76.833664	47.31672	162.52576
291	0.172847	0.760851	0.774956	76.34515	47.04114	161.33511
292	0.172864	0.760938	0.774762	73.751595	45.604664	155.97247
293	0.172815	0.760936	0.774794	73.751595	45.604664	155.97247
294	0.172814	0.760823	0.775014	73.080414	45.116184	154.54381
295	0.172765	0.760552	0.774285	73.080414	45.116184	154.54381
296	0.172739	0.760889	0.774503	73.080414	45.116184	154.54381
297	0.172708	0.760919	0.774482	73.080414	45.116184	154.54381
298	0.172669	0.761001	0.774327	74.02269	45.70038	156.74796
299	0.172628	0.7606	0.774305	74.02269	45.70038	156.74796
300	0.172579	0.760804	0.774011	76.81438	47.55304	162.94205
301	0.172571	0.760911	0.77412	76.81438	47.55304	162.94205
302	0.172552	0.760532	0.774205	76.81438	47.55304	162.94205
303	0.172479	0.760443	0.774421	76.81438	47.55304	162.94205
304	0.172458	0.760487	0.774165	76.81438	47.55304	162.94205
305	0.172448	0.760476	0.773954	76.81438	47.55304	162.94205
306	0.172411	0.760226	0.77393	76.318535	47.281536	161.72415
307	0.172427	0.760132	0.773833	76.318535	47.281536	161.72415
308	0.172358	0.760319	0.773677	75.18781	46.62892	159.48051
309	0.172334	0.75995	0.773396	77.76668	48.19693	158.85735
310	0.172288	0.759997	0.773605	80.34555	49.76494	158.23416
311	0.172273	0.759606	0.77344	82.924416	51.33295	157.611
312	0.172242	0.759577	0.773858	85.50328	52.90096	156.98781
313	0.172222	0.759812	0.773606	88.082146	54.468967	156.36464
314	0.172196	0.759838	0.773385	90.66102	56.036976	155.74147
315	0.172166	0.760166	0.773142	93.23988	57.604984	155.11829
316	0.172173	0.759746	0.772999	95.81875	59.172997	154.49512
317	0.172094	0.760093	0.773202	98.39762	60.741005	153.87195
318	0.172069	0.759908	0.772818	100.97649	62.309013	153.24876
319	0.172106	0.759971	0.772981	103.55535	63.87702	152.6256
320	0.172045	0.759712	0.772743	106.13422	65.44503	152.00241
321	0.172027	0.759776	0.77272	108.71309	67.01304	151.37924
322	0.171987	0.759859	0.772913	111.291954	68.58105	150.75607
323	0.171987	0.759871	0.772713	113.87082	70.149055	150.13289
324	0.172009	0.759566	0.772725	116.44969	71.71707	149.50972
325	0.171941	0.759041	0.772582	119.02856	73.28508	148.88655
326	0.171878	0.759277	0.772746	121.60742	74.85309	148.26337
327	0.171912	0.759629	0.77293	124.18629	76.4211	147.6402
328	0.171849	0.759294	0.772848	126.76516	77.989105	147.01701
329	0.171829	0.75937	0.772653	129.34402	79.55711	146.39384
330	0.171824	0.75961	0.772416	129.53902	81.13962	145.23885
331	0.171803	0.75933	0.772313	129.31625	82.7554	143.84715
332	0.171762	0.759448	0.772348	129.09348	84.37118	142.45546
333	0.171762	0.759211	0.77192	128.63	85.748924	141.2723
334	0.171741	0.759007	0.772046	128.16655	87.12667	140.08913
335	0.17174	0.758795	0.772025	127.70309	88.50441	138.90598
336	0.171682	0.758444	0.771922	127.239624	89.88216	137.72281
337	0.171697	0.758806	0.771484	126.77616	91.2599	136.53964
338	0.171666	0.758627	0.771686	126.3127	92.63765	135.35648
339	0.17169	0.758785	0.772022	127.277306	94.16682	135.93675
340	0.171677	0.758898	0.771954	126.80363	95.03149	135.12103
341	0.171618	0.758105	0.771952	127.06277	96.05769	135.13654
342	0.171611	0.757751	0.771633	127.07296	96.67666	134.9329
343	0.171624	0.757833	0.771623	126.3572	96.93971	134.05151
344	0.171544	0.758692	0.771562	127.477936	98.30248	134.8899
345	0.171545	0.758441	0.771388	125.75759	97.43057	132.97212
346	0.171544	0.759039	0.771248	128.55823	99.97011	135.71368
347	0.171523	0.758844	0.771622	129.37877	100.951805	136.47623
348	0.171492	0.758652	0.7717	127.53939	99.55685	134.36095
349	0.171501	0.758183	0.771766	127.48032	99.63729	134.3796
350	0.171497	0.758711	0.771485	126.92079	99.207184	133.65564
351	0.171446	0.758369	0.771768	126.92079	99.207184	133.65564
352	0.171437	0.758784	0.771674	127.46335	99.70765	134.17366
353	0.171405	0.758547	0.771692	127.46335	99.70765	134.17366
354	0.17137	0.758745	0.771729	127.46335	99.70765	134.17366
355	0.171404	0.75817	0.771495	127.46335	99.70765	134.17366
356	0.171402	0.758166	0.771265	127.6666	99.93057	134.3907
357	0.171376	0.758	0.77137	127.6666	99.93057	134.3907
358	0.171374	0.757875	0.771026	127.6666	99.93057	134.3907
359	0.171344	0.757386	0.770977	127.6666	99.93057	134.3907
360	0.171301	0.757655	0.770852	127.39663	99.60577	134.04027
361	0.171285	0.757618	0.771032	127.39663	99.60577	134.04027
362	0.171293	0.757768	0.770872	127.39663	99.60577	134.04027
363	0.171281	0.757627	0.770679	127.39663	99.60577	134.04027
364	0.171208	0.757812	0.770703	127.39663	99.60577	134.04027
365	0.171232	0.75735	0.77098	127.39663	99.60577	134.04027
366	0.171184	0.757415	0.77073	127.39663	99.60577	134.04027
367	0.171227	0.757444	0.770767	127.39663	99.60577	134.04027
368	0.171223	0.757071	0.770527	126.32586	98.837685	132.85744
369	0.171201	0.757775	0.770519	127.13816	99.46316	133.7714
370	0.171208	0.757785	0.770718	126.72176	99.210884	133.27693
371	0.171196	0.757492	0.770259	127.33074	99.682625	134.05247
372	0.171152	0.757679	0.770165	127.41012	99.862915	134.06664
373	0.171056	0.757536	0.770363	127.41012	99.862915	134.06664
374	0.170893	0.757343	0.770111	127.41012	99.862915	134.06664
375	0.170722	0.757134	0.770212	124.93695	97.86271	131.4597
376	0.170604	0.757294	0.770024	124.93695	97.86271	131.4597
377	0.17046	0.756729	0.76992	124.93695	97.86271	131.4597
378	0.170319	0.756337	0.770238	127.41012	99.862915	134.06664
379	0.170256	0.756398	0.770078	127.41012	99.862915	134.06664
380	0.170145	0.756017	0.770558	127.41012	99.862915	134.06664
381	0.170052	0.755547	0.770627	127.7963	100.05863	134.41077
382	0.170081	0.755578	0.770521	127.7963	100.05863	134.41077
383	0.170087	0.755312	0.770616	127.7963	100.05863	134.41077
384	0.170074	0.755234	0.770726	127.7963	100.05863	134.41077
385	0.170158	0.754727	0.770677	127.7963	100.05863	134.41077
386	0.170247	0.754557	0.770571	127.7963	100.05863	134.41077
387	0.170344	0.754805	0.770513	127.41012	99.862915	134.06664
388	0.170559	0.755164	0.77054	127.41012	99.862915	134.06664
389	0.170691	0.755313	0.770528	127.41012	99.862915	134.06664
390	0.170945	0.755768	0.770617	127.41012	99.862915	134.06664
391	0.171228	0.756558	0.770728	127.41012	99.862915	134.06664
392	0.171486	0.756158	0.77066	127.41012	99.862915	134.06664
393	0.171785	0.756139	0.770385	127.41012	99.862915	134.06664
394	0.172037	0.756685	0.770547	127.41012	99.862915	134.06664
395	0.172405	0.757493	0.770649	127.41012	99.862915	134.06664
396	0.172783	0.756655	0.770581	127.7963	100.05863	134.41077
397	0.173161	0.757453	0.77075	127.7963	100.05863	134.41077
398	0.173559	0.757881	0.771142	127.7963	100.05863	134.41077
399	0.1739	0.757737	0.771599	127.7963	100.05863	134.41077
400	0.174207	0.758424	0.771892	127.7963	100.05863	134.41077
401	0.174485	0.758589	0.772274	127.7963	100.05863	134.41077
402	0.174747	0.759262	0.772491	127.7963	100.05863	134.41077
403	0.17502	0.759909	0.772725	127.7963	100.05863	134.41077
404	0.175363	0.760596	0.772747	127.7963	100.05863	134.41077
405	0.175659	0.761296	0.77323	127.7963	100.05863	134.41077
406	0.175973	0.762409	0.773497	127.7963	100.05863	134.41077
407	0.176198	0.763083	0.774158	127.7963	100.05863	134.41077
408	0.176538	0.764044	0.774474	125.924934	98.547585	132.38235
409	0.176786	0.764209	0.775074	127.7963	100.05863	134.41077
410	0.177043	0.765786	0.775987	129.73296	101.52395	136.38547
411	0.177243	0.766685	0.776741	128.46074	100.47146	135.04697
412	0.177493	0.767581	0.777191	128.46074	100.47146	135.04697
413	0.17772	0.768487	0.777756	127.836235	99.993126	134.33041
414	0.177986	0.769709	0.77844	127.836235	99.993126	134.33041
