	a0	a1	a2	x	y	z
0	0.202167	0.527202	0.495016	127.63396	99.598305	134.04579
1	0.202214	0.527645	0.495043	127.65032	99.510155	134.23601
2	0.202273	0.527487	0.495091	126.86902	98.95324	133.70769
3	0.202221	0.527194	0.495127	125.501366	97.745346	132.37746
4	0.202253	0.527443	0.495076	126.3943	98.197105	133.54053
5	0.202197	0.527577	0.495077	126.339455	97.80728	133.64453
6	0.202189	0.527617	0.495132	128.1025	98.81996	135.67192
7	0.20222	0.527568	0.495182	127.83596	98.05778	135.60301
8	0.202249	0.527327	0.4952	126.78245	96.416824	134.5653
9	0.202244	0.527186	0.495134	127.66234	96.20792	135.6981
10	0.202257	0.527303	0.495157	128.84514	96.10355	137.338
11	0.202202	0.527508	0.49514	128.30171	94.53218	137.15059
12	0.202242	0.527488	0.495191	128.21062	92.20187	137.72806
13	0.202227	0.527385	0.4952	128.11952	89.87157	138.30554
14	0.202197	0.527561	0.495235	128.02843	87.54126	138.88301
15	0.202222	0.527569	0.495218	127.937325	85.210945	139.46048
16	0.202215	0.527695	0.4951	127.84623	82.88064	140.03796
17	0.202288	0.527475	0.495136	127.755135	80.55033	140.61543
18	0.202233	0.527759	0.49516	130.82649	82.38977	144.81819
19	0.202187	0.527735	0.495139	130.77373	80.64186	146.25339
20	0.202262	0.527635	0.495121	130.72098	78.89394	147.68858
21	0.202181	0.52759	0.495087	130.66821	77.146034	149.12378
22	0.202206	0.527554	0.495153	130.61546	75.39812	150.55898
23	0.202221	0.527381	0.495144	130.5627	73.65021	151.99417
24	0.202178	0.527573	0.495134	127.50563	72.20957	151.70683
25	0.202163	0.52758	0.495087	124.44856	70.76893	151.41951
26	0.202243	0.527452	0.495035	121.391495	69.32829	151.13217
27	0.202233	0.527461	0.495038	118.33442	67.88765	150.84485
28	0.202202	0.527509	0.495051	115.27735	66.447014	150.55751
29	0.202256	0.527616	0.495086	112.22028	65.00638	150.27019
30	0.202203	0.527635	0.494967	109.163216	63.56574	149.98285
31	0.202261	0.527888	0.494956	106.10615	62.1251	149.69553
32	0.202238	0.527841	0.49501	103.04908	60.68446	149.40819
33	0.202222	0.527694	0.494988	99.992004	59.24382	149.12086
34	0.202166	0.527572	0.494925	96.93494	57.803185	148.83353
