	a0	a1	a2	x	y	z
0	0.193955	0.576849	0.550221	127.70252	99.70142	134.18086
1	0.193941	0.576883	0.550253	125.18301	97.74577	131.83917
2	0.194036	0.576724	0.550314	127.13224	99.09896	133.98203
3	0.193994	0.576909	0.55027	129.20113	100.49757	136.27347
4	0.193944	0.57679	0.550227	129.02277	100.17797	136.31638
5	0.194003	0.576671	0.550265	128.94757	99.64356	136.39589
6	0.193981	0.576829	0.550286	126.17897	97.13919	133.68437
7	0.19398	0.57684	0.550266	127.8287	97.80237	135.58339
8	0.193992	0.577021	0.550299	128.6885	97.76807	136.70367
9	0.194004	0.577095	0.550153	130.13187	97.94407	138.56622
10	0.193987	0.577168	0.550216	128.7238	95.732796	137.39584
11	0.193967	0.576828	0.550192	126.96228	93.26176	135.8302
12	0.193961	0.577079	0.550149	130.40721	94.50973	139.82164
13	0.193989	0.577106	0.550132	130.03088	91.41234	140.18936
14	0.194007	0.576987	0.550192	129.65454	88.31494	140.5571
15	0.193962	0.576901	0.550208	129.27821	85.217545	140.92482
16	0.194037	0.577302	0.550148	128.90189	82.120155	141.29254
17	0.193994	0.577208	0.550097	128.12212	80.8809	141.29236
18	0.193977	0.577544	0.55015	129.66702	81.62774	143.80786
19	0.193952	0.577461	0.550162	129.78767	79.97449	145.4385
20	0.193986	0.577308	0.55005	129.90831	78.32123	147.06914
21	0.193983	0.577323	0.550057	130.02896	76.66798	148.69978
22	0.193984	0.577042	0.550087	130.1496	75.01472	150.33041
23	0.193982	0.577052	0.550092	130.27025	73.361465	151.96106
24	0.193995	0.576879	0.550106	125.38637	69.743904	147.99207
25	0.193956	0.576735	0.550053	123.19467	68.54004	149.00966
26	0.19401	0.576919	0.550153	121.00298	67.336174	150.02725
27	0.194001	0.576943	0.550253	118.81129	66.13231	151.04485
28	0.19391	0.576926	0.550154	116.6196	64.92844	152.06244
29	0.19392	0.576619	0.550142	114.4279	63.72457	153.08003
30	0.193969	0.576343	0.550167	112.23621	62.520706	154.09763
31	0.19398	0.57664	0.550129	110.04452	61.31684	155.11522
32	0.19391	0.576735	0.550163	107.85283	60.112972	156.13281
33	0.193992	0.576623	0.550146	105.66113	58.909107	157.15042
34	0.194037	0.576403	0.550219	103.46944	57.705242	158.16801
35	0.193951	0.576775	0.55022	101.27775	56.501373	159.18561
36	0.193998	0.576775	0.550228	99.08605	55.29751	160.2032
37	0.193987	0.576887	0.55029	96.89436	54.093643	161.2208
38	0.194004	0.577274	0.550334	94.70267	52.889774	162.23839
39	0.193957	0.576745	0.550342	92.51098	51.68591	163.25598
40	0.193995	0.576941	0.550265	90.31928	50.482044	164.27357
41	0.193981	0.57699	0.550349	88.127594	49.278175	165.29117
42	0.19397	0.576661	0.550357	85.9359	48.07431	166.30876
43	0.19399	0.576823	0.550329	88.03647	49.081837	168.72983
44	0.193975	0.576827	0.550318	88.77659	49.280636	167.55501
45	0.194006	0.57699	0.550384	88.76206	49.272877	167.86487
46	0.193976	0.577071	0.550371	86.68673	48.346325	165.37178
47	0.193979	0.577119	0.550343	86.29666	48.07549	164.18997
48	0.194021	0.577014	0.550363	86.57566	48.120808	164.4712
49	0.193994	0.577152	0.550363	85.28721	47.49854	162.60783
50	0.193971	0.577205	0.550477	87.05897	48.465355	165.7865
51	0.194003	0.577319	0.550435	86.29666	48.07549	164.18997
52	0.193991	0.577258	0.550425	85.28721	47.49854	162.60783
53	0.19397	0.576735	0.550365	85.28721	47.49854	162.60783
54	0.193949	0.577241	0.550362	86.2198	48.09726	164.38167
55	0.193913	0.577081	0.55036	85.28721	47.49854	162.60783
56	0.193944	0.57703	0.550203	83.75161	46.71722	159.77718
57	0.19399	0.57694	0.550294	83.75161	46.71722	159.77718
58	0.19401	0.576889	0.550336	83.75161	46.71722	159.77718
59	0.193941	0.576667	0.550328	87.245094	48.72996	166.42935
60	0.193976	0.576677	0.550221	85.942024	48.052715	164.10228
61	0.194027	0.576627	0.550305	85.942024	48.052715	164.10228
62	0.194007	0.576548	0.550324	85.942024	48.052715	164.10228
63	0.19395	0.576641	0.550279	85.942024	48.052715	164.10228
64	0.193954	0.576573	0.550249	85.942024	48.052715	164.10228
65	0.194023	0.576749	0.55032	85.942024	48.052715	164.10228
66	0.193989	0.576781	0.550396	87.543076	48.99003	167.32077
67	0.193987	0.576501	0.550376	87.543076	48.99003	167.32077
68	0.193976	0.576761	0.550358	87.543076	48.99003	167.32077
69	0.193984	0.576866	0.550345	86.69893	48.441284	165.69415
70	0.194006	0.576869	0.550321	86.69893	48.441284	165.69415
71	0.193943	0.577125	0.55039	86.69893	48.441284	165.69415
72	0.193991	0.577189	0.550452	84.937675	47.47655	162.52356
73	0.193973	0.577242	0.550388	84.937675	47.47655	162.52356
