	a0	a1	a2	x	y	z
0	0.192705	0.437655	0.428113	127.64748	99.85544	134.07217
1	0.192671	0.437628	0.428142	127.64748	99.85544	134.07217
2	0.192686	0.437677	0.428059	127.64748	99.85544	134.07217
3	0.192679	0.437646	0.428139	127.64748	99.85544	134.07217
4	0.192664	0.437641	0.428248	127.64748	99.85544	134.07217
5	0.192696	0.437679	0.428219	127.64748	99.85544	134.07217
6	0.192694	0.43775	0.428228	127.64748	99.85544	134.07217
7	0.19271	0.437772	0.428269	127.64748	99.85544	134.07217
8	0.192667	0.43771	0.428356	127.64748	99.85544	134.07217
9	0.192714	0.437654	0.428382	127.64748	99.85544	134.07217
10	0.192702	0.437695	0.428407	127.64748	99.85544	134.07217
11	0.192699	0.437733	0.428398	128.0474	100.0941	134.54907
12	0.192716	0.437749	0.428353	127.13816	99.46316	133.7714
13	0.192699	0.437711	0.428345	125.583565	98.04335	132.24333
14	0.192686	0.437632	0.428359	127.201805	99.20274	134.11865
15	0.192716	0.437687	0.428447	129.03415	100.43778	136.34064
16	0.192714	0.437836	0.42839	127.06694	98.699036	134.3722
17	0.192709	0.437798	0.428427	128.11179	99.13755	135.697
18	0.192729	0.437812	0.428423	125.31425	96.445595	132.88477
19	0.192683	0.437734	0.428459	126.941536	97.09474	134.76094
20	0.192729	0.437799	0.428534	126.52974	95.91745	134.52185
21	0.19276	0.437785	0.428551	127.919914	96.017365	136.33414
22	0.192751	0.437861	0.428535	128.13295	95.08824	136.74205
23	0.19271	0.437871	0.428566	128.65591	94.2929	137.61633
24	0.192736	0.437836	0.428619	128.6556	92.95024	138.05614
25	0.192728	0.437897	0.428599	129.0378	90.40611	139.4172
26	0.192764	0.437956	0.428607	129.42	87.86199	140.77827
27	0.192761	0.437965	0.428591	129.80222	85.31786	142.13936
28	0.192706	0.437894	0.428615	130.18442	82.77374	143.50043
29	0.192694	0.438024	0.428586	130.56662	80.229614	144.8615
30	0.192758	0.4381	0.428618	125.90115	77.43976	140.36145
31	0.192749	0.438202	0.428563	127.84182	78.485435	143.36285
32	0.192757	0.437997	0.428616	127.574684	76.42722	144.84758
33	0.192762	0.438021	0.428617	127.307556	74.369	146.3323
34	0.192752	0.438043	0.428602	127.04042	72.31079	147.81702
35	0.192724	0.438139	0.428708	126.773285	70.25258	149.30174
36	0.192692	0.437966	0.428709	127.318054	69.89967	151.65198
37	0.192711	0.437985	0.428716	127.86282	69.54676	154.0022
38	0.192741	0.438136	0.428721	125.43235	68.25464	154.89981
39	0.192777	0.438082	0.4287	123.00188	66.96252	155.79742
40	0.192778	0.43811	0.428729	120.571396	65.670395	156.69505
