	a0	a1	a2	x	y	z
0	0.193853	0.575761	0.563691	127.39663	99.60577	134.04027
1	0.193864	0.575571	0.56356	125.583565	98.04335	132.24333
2	0.193864	0.575769	0.563544	127.329895	99.2429	134.2506
3	0.193827	0.575512	0.563667	127.15314	98.92737	134.29166
4	0.193856	0.575941	0.563531	126.3342	98.115715	133.72954
5	0.193847	0.5757	0.563629	126.11759	97.43599	133.457
6	0.193894	0.57572	0.563742	127.80152	98.40876	135.65968
7	0.193857	0.575762	0.563642	126.934715	96.841194	134.74188
8	0.193869	0.576128	0.563566	128.4057	97.1337	136.56772
9	0.193853	0.575774	0.563687	127.25229	95.277054	135.47466
10	0.19386	0.576021	0.563648	128.39636	94.96562	137.00896
11	0.193881	0.576079	0.563591	129.14761	94.32243	138.19073
12	0.193865	0.575936	0.563583	128.99387	91.63335	138.81274
13	0.193842	0.575932	0.563674	128.84012	88.94426	139.43477
14	0.193918	0.575627	0.563691	128.68639	86.25517	140.05678
15	0.193855	0.575906	0.563567	128.53264	83.566086	140.6788
16	0.193872	0.576201	0.563517	128.37889	80.877	141.30081
17	0.193821	0.576161	0.563604	129.2718	81.23071	142.94077
18	0.193856	0.576412	0.56359	129.76381	80.953674	144.14967
19	0.193803	0.576166	0.563527	130.03664	79.2	146.11908
20	0.193869	0.576304	0.563545	130.30946	77.44631	148.08847
21	0.193912	0.576256	0.56361	130.58229	75.69263	150.05788
22	0.19385	0.576104	0.56356	130.85512	73.93895	152.02728
23	0.193898	0.576301	0.563567	128.47261	72.59959	152.61967
24	0.193869	0.576208	0.563533	126.09011	71.260216	153.21208
25	0.193871	0.576063	0.563612	123.70761	69.92085	153.80447
26	0.193865	0.576061	0.563602	121.32511	68.58148	154.39687
27	0.193867	0.576406	0.563489	118.94261	67.24212	154.98927
28	0.19385	0.576196	0.56355	116.560104	65.902756	155.58167
29	0.193835	0.576341	0.563522	114.177605	64.563385	156.17406
30	0.193852	0.576308	0.563487	111.795105	63.224022	156.76646
31	0.193838	0.576142	0.563483	109.4126	61.884655	157.35886
32	0.193831	0.575972	0.563436	107.0301	60.545288	157.95126
33	0.193845	0.575945	0.563588	104.6476	59.20592	158.54366
34	0.193855	0.575752	0.563546	102.26509	57.866554	159.13605
35	0.193826	0.575965	0.56367	99.88259	56.52719	159.72845
36	0.193826	0.575904	0.563815	97.50009	55.187824	160.32085
37	0.193831	0.576095	0.563719	95.117584	53.848457	160.91324
38	0.193812	0.576195	0.56372	92.735085	52.50909	161.50565
39	0.193853	0.576047	0.563855	90.352585	51.169724	162.09804
40	0.193868	0.576189	0.563764	87.970085	49.83036	162.69043
41	0.193843	0.575999	0.56397	85.58758	48.490993	163.28284
42	0.19387	0.576032	0.563799	83.20508	47.151627	163.87523
43	0.193836	0.575911	0.563786	84.77686	47.782333	164.8498
44	0.193847	0.57623	0.563789	85.507	48.049046	164.1989
45	0.193868	0.57585	0.563802	85.61719	48.36708	165.41055
46	0.193815	0.575778	0.563718	83.974	47.561108	163.41293
47	0.19386	0.575878	0.563606	83.948006	47.428646	162.46793
48	0.193828	0.576298	0.563676	85.83725	48.43941	166.02989
49	0.193811	0.576379	0.56365	85.52083	48.357323	165.66977
50	0.193835	0.576025	0.563668	85.535446	48.273056	165.6955
51	0.19385	0.576047	0.563666	85.52083	48.357323	165.66977
52	0.19385	0.576172	0.563658	85.52083	48.357323	165.66977
53	0.193821	0.576172	0.563443	85.52083	48.357323	165.66977
54	0.193856	0.576019	0.563442	85.52083	48.357323	165.66977
55	0.19382	0.576316	0.56362	85.52083	48.357323	165.66977
56	0.193853	0.576006	0.563542	85.69605	48.417778	166.49922
57	0.193879	0.575896	0.563568	83.995	47.543022	162.85745
58	0.193857	0.576101	0.563633	83.995	47.543022	162.85745
59	0.193799	0.576232	0.563593	84.01987	47.4004	162.90152
60	0.193827	0.576323	0.563731	83.23461	47.12984	161.68689
61	0.193813	0.57644	0.563613	83.23461	47.12984	161.68689
62	0.19389	0.57651	0.563641	83.23461	47.12984	161.68689
63	0.193822	0.576568	0.56366	83.23461	47.12984	161.68689
64	0.193862	0.57653	0.563727	83.23461	47.12984	161.68689
65	0.193839	0.576316	0.563703	83.23461	47.12984	161.68689
66	0.193845	0.5763	0.563619	85.18847	48.348526	165.62991
67	0.193848	0.576128	0.563641	83.23461	47.12984	161.68689
68	0.193827	0.57607	0.563627	85.18847	48.348526	165.62991
69	0.193808	0.576089	0.563742	85.18847	48.348526	165.62991
70	0.193851	0.576292	0.563741	85.18847	48.348526	165.62991
71	0.193827	0.575891	0.563713	85.18847	48.348526	165.62991
72	0.193818	0.575947	0.563722	83.66244	47.530994	162.80676
73	0.193849	0.576051	0.563767	84.349174	47.798607	163.98949
74	0.193881	0.575862	0.563742	82.78924	46.961475	161.0996
75	0.193859	0.575637	0.563842	82.78924	46.961475	161.0996
76	0.193878	0.576074	0.563766	82.78924	46.961475	161.0996
77	0.193869	0.576038	0.563823	82.78924	46.961475	161.0996
78	0.193856	0.576036	0.563829	82.78924	46.961475	161.0996
79	0.193861	0.576006	0.56385	82.78924	46.961475	161.0996
80	0.193865	0.57609	0.563805	83.68916	47.389507	162.8546
81	0.193847	0.576072	0.563787	83.68916	47.389507	162.8546
82	0.193834	0.576135	0.563702	83.68916	47.389507	162.8546
83	0.193803	0.576265	0.563815	81.4371	46.243027	158.62273
84	0.193839	0.576012	0.56373	82.882965	47.105717	161.59456
85	0.193834	0.575982	0.563824	82.882965	47.105717	161.59456
86	0.193834	0.575964	0.563705	82.882965	47.105717	161.59456
87	0.193795	0.576054	0.563764	82.882965	47.105717	161.59456
88	0.193616	0.576013	0.563807	82.882965	47.105717	161.59456
89	0.19336	0.576181	0.563749	84.85522	48.33916	165.58815
90	0.193084	0.576224	0.563865	84.85522	48.33916	165.58815
91	0.192919	0.57598	0.56392	84.85522	48.33916	165.58815
92	0.192795	0.576051	0.564079	84.85522	48.33916	165.58815
93	0.192616	0.575815	0.563972	84.85522	48.33916	165.58815
94	0.192461	0.575991	0.563973	84.85522	48.33916	165.58815
95	0.192281	0.575815	0.56392	84.85522	48.33916	165.58815
96	0.192163	0.575564	0.563967	84.85522	48.33916	165.58815
97	0.192085	0.575795	0.564035	84.01268	47.785564	163.93518
98	0.192024	0.575859	0.564009	84.01268	47.785564	163.93518
99	0.191959	0.575604	0.564098	84.01268	47.785564	163.93518
100	0.192066	0.575803	0.564144	84.01268	47.785564	163.93518
101	0.192247	0.57525	0.56418	84.01268	47.785564	163.93518
102	0.19242	0.575219	0.56424	88.829506	49.53362	164.74364
103	0.192688	0.575019	0.564144	93.64633	51.28167	165.5521
104	0.193102	0.575215	0.564272	98.46316	53.029724	166.36057
105	0.193572	0.575206	0.564322	103.27998	54.77778	167.16902
106	0.194341	0.575721	0.563973	104.96582	56.339596	165.79552
107	0.19596	0.57615	0.564386	106.651665	57.901417	164.422
108	0.197131	0.577113	0.56474	108.3375	59.463234	163.0485
109	0.198137	0.57738	0.564936	110.023346	61.02505	161.67497
110	0.198909	0.577036	0.565016	111.70918	62.586872	160.30147
111	0.199504	0.577415	0.564975	113.39502	64.14869	158.92795
112	0.200017	0.57796	0.564937	115.080864	65.71051	157.55444
113	0.200693	0.578043	0.564889	116.7667	67.27232	156.18092
114	0.201636	0.578766	0.565089	118.452545	68.834145	154.80742
115	0.202697	0.579019	0.565433	120.13838	70.395966	153.4339
116	0.2039	0.579808	0.565897	121.82422	71.95778	152.0604
117	0.205067	0.580526	0.566287	123.51006	73.5196	150.68687
118	0.206046	0.580996	0.566911	125.1959	75.08142	149.31337
119	0.207061	0.581664	0.56732	126.881744	76.643234	147.93985
120	0.208024	0.581764	0.567406	128.56758	78.205055	146.56635
121	0.20907	0.582287	0.567761	127.794106	78.98811	144.38977
122	0.21015	0.58254	0.568143	127.02063	79.77117	142.21321
123	0.211434	0.582885	0.568952	126.76314	81.34738	141.05615
124	0.212987	0.583916	0.569922	126.505646	82.9236	139.89911
125	0.214392	0.58507	0.57092	126.24815	84.49981	138.74205
126	0.215621	0.585672	0.571385	125.99066	86.07602	137.58499
127	0.21686	0.586406	0.572079	125.73317	87.65224	136.42795
128	0.218081	0.586882	0.57275	125.47568	89.22845	135.27089
129	0.219447	0.587793	0.573281	126.48442	91.31379	135.72035
