	a0	a1	a2	x	y	z
0	0.204458	0.532738	0.492528	127.27437	99.254074	133.66501
1	0.204415	0.532719	0.492481	127.27437	99.254074	133.66501
2	0.204438	0.53289	0.492509	127.27437	99.254074	133.66501
3	0.204522	0.532791	0.492502	127.72238	99.63311	134.38942
4	0.204511	0.532859	0.492535	125.39857	97.73249	132.0561
5	0.204499	0.532938	0.49252	127.13224	99.09896	133.98203
6	0.204471	0.533069	0.492577	127.27487	98.80201	134.29118
7	0.204474	0.533091	0.492629	126.38103	97.94099	133.51454
8	0.204418	0.532957	0.49265	126.11759	97.43599	133.457
9	0.204497	0.532934	0.492674	127.30278	97.81283	134.8643
10	0.204463	0.532988	0.492629	127.07772	96.90126	134.8294
11	0.20449	0.533003	0.492685	127.68158	96.74222	135.75806
12	0.204503	0.532879	0.492636	129.02408	96.781395	137.50734
13	0.204491	0.533067	0.492648	128.40305	95.22352	137.02765
14	0.204461	0.532846	0.492705	128.8777	94.36208	137.72525
15	0.20452	0.533029	0.492661	127.68585	92.0929	136.88237
16	0.204478	0.533154	0.49266	128.24358	89.671715	138.34764
17	0.204516	0.532931	0.492622	128.8013	87.25052	139.81293
18	0.204533	0.532961	0.492601	129.35904	84.82933	141.2782
19	0.204497	0.533103	0.492644	129.91676	82.40814	142.74347
20	0.204492	0.533197	0.492576	130.42477	82.25353	143.95279
21	0.204473	0.533181	0.492615	131.28264	82.25615	145.7208
22	0.204491	0.533194	0.492584	130.43756	80.20885	146.31105
23	0.204476	0.533232	0.492626	129.59248	78.16154	146.9013
24	0.204477	0.533367	0.492564	128.7474	76.11423	147.49156
25	0.204465	0.533425	0.492529	127.902336	74.066925	148.08182
26	0.204528	0.533279	0.492585	127.05727	72.01962	148.67207
27	0.204505	0.533398	0.492633	126.21219	69.97231	149.26233
28	0.204479	0.532999	0.492575	123.503	68.79874	149.67696
29	0.204506	0.533011	0.492528	120.7938	67.62516	150.09158
30	0.204471	0.533108	0.492552	118.08461	66.451584	150.50621
31	0.204491	0.532927	0.492526	115.37542	65.278015	150.92082
32	0.204514	0.532974	0.492526	112.66622	64.10444	151.33545
33	0.204444	0.532967	0.492572	109.95703	62.930862	151.75008
34	0.204445	0.53302	0.492543	107.24784	61.757286	152.1647
35	0.204475	0.533143	0.492516	104.53864	60.58371	152.57933
36	0.204479	0.533123	0.492505	101.82945	59.410137	152.99396
37	0.204443	0.53329	0.492435	99.12026	58.23656	153.40858
38	0.204475	0.533054	0.492539	96.411064	57.062984	153.8232
39	0.204461	0.533128	0.492572	93.70187	55.88941	154.23782
40	0.204448	0.53279	0.49257	90.99268	54.715836	154.65245
41	0.204489	0.533058	0.492558	88.283485	53.54226	155.06708
42	0.204459	0.533147	0.492631	85.574295	52.368683	155.4817
43	0.20447	0.532936	0.492592	82.865105	51.19511	155.89633
44	0.204463	0.53297	0.492588	80.15591	50.021534	156.31096
45	0.204465	0.533076	0.492504	77.44672	48.847958	156.72557
46	0.204488	0.533088	0.492528	74.737526	47.67438	157.1402
47	0.204452	0.532961	0.492482	72.02833	46.50081	157.55482
48	0.20446	0.533121	0.492436	69.31914	45.327232	157.96945
49	0.204489	0.533187	0.492468	70.484	45.45265	157.3953
50	0.204435	0.533132	0.492539	71.82792	45.87927	158.39839
51	0.204471	0.533093	0.492496	70.025375	44.966026	155.9165
52	0.204446	0.533	0.492547	69.49096	44.95615	155.66283
53	0.20449	0.533037	0.492482	70.025375	44.966026	155.9165
54	0.204508	0.533112	0.492492	70.63148	45.383266	157.09914
55	0.204426	0.532999	0.492517	69.684654	44.938557	155.81404
56	0.204477	0.532987	0.492479	70.484	45.45265	157.3953
57	0.204483	0.533071	0.492492	69.831	44.983135	155.7642
58	0.204475	0.53298	0.492493	69.684654	44.938557	155.81404
59	0.204501	0.533004	0.492455	69.684654	44.938557	155.81404
60	0.204459	0.53314	0.492452	69.684654	44.938557	155.81404
61	0.204401	0.533303	0.492409	70.2878	45.35531	156.99512
62	0.204443	0.533159	0.492445	70.2878	45.35531	156.99512
63	0.20443	0.533195	0.492364	70.2878	45.35531	156.99512
64	0.204525	0.533203	0.492334	70.2878	45.35531	156.99512
65	0.204531	0.53316	0.492386	70.2878	45.35531	156.99512
66	0.204476	0.533191	0.492356	71.90194	46.537872	160.89824
67	0.204455	0.532902	0.492299	72.53897	46.971157	162.15698
68	0.204428	0.533046	0.492378	71.88919	46.473328	160.69026
69	0.204443	0.533201	0.492317	71.88919	46.473328	160.69026
70	0.204472	0.533129	0.492335	72.667274	46.99335	162.6415
71	0.204492	0.533089	0.492249	71.650665	46.387444	160.54715
72	0.204475	0.532951	0.492301	69.94444	45.327316	156.89102
73	0.20445	0.532959	0.492221	69.94444	45.327316	156.89102
74	0.204435	0.533032	0.492241	69.94444	45.327316	156.89102
75	0.204496	0.533238	0.49218	69.94444	45.327316	156.89102
76	0.204463	0.532919	0.492238	69.94444	45.327316	156.89102
77	0.204492	0.532978	0.492175	69.94444	45.327316	156.89102
78	0.204469	0.533138	0.492154	69.94444	45.327316	156.89102
79	0.204472	0.533065	0.492183	69.94444	45.327316	156.89102
80	0.204441	0.532986	0.492212	69.94444	45.327316	156.89102
81	0.204407	0.53279	0.49221	69.94444	45.327316	156.89102
82	0.204473	0.532869	0.492258	72.18247	46.941376	162.04576
83	0.20448	0.532829	0.492248	72.18247	46.941376	162.04576
84	0.204403	0.532819	0.492236	69.76311	45.47234	156.94211
85	0.204202	0.533105	0.492204	69.76311	45.47234	156.94211
86	0.203914	0.532892	0.492186	69.76311	45.47234	156.94211
87	0.203556	0.532728	0.492166	69.76311	45.47234	156.94211
88	0.203345	0.53288	0.492163	69.60141	45.299294	156.78687
89	0.20318	0.533018	0.492156	69.60141	45.299294	156.78687
90	0.203002	0.532916	0.492158	69.60141	45.299294	156.78687
91	0.202886	0.532731	0.492123	69.60141	45.299294	156.78687
92	0.202673	0.532874	0.492176	69.60141	45.299294	156.78687
93	0.202537	0.53314	0.492242	69.60141	45.299294	156.78687
94	0.202455	0.533232	0.492276	69.60141	45.299294	156.78687
95	0.20236	0.533147	0.492232	69.60141	45.299294	156.78687
96	0.202386	0.533007	0.492349	69.60141	45.299294	156.78687
97	0.202615	0.532859	0.492274	69.60141	45.299294	156.78687
98	0.202741	0.532719	0.492347	69.60141	45.299294	156.78687
99	0.20306	0.53259	0.492361	69.60141	45.299294	156.78687
100	0.203407	0.532606	0.492405	69.60141	45.299294	156.78687
101	0.203977	0.532346	0.492416	69.60141	45.299294	156.78687
102	0.20473	0.53274	0.492292	71.82616	46.911457	161.93411
103	0.20575	0.533025	0.492325	69.30099	45.392395	156.4042
104	0.206876	0.533576	0.49261	69.30099	45.392395	156.4042
105	0.208074	0.534034	0.492841	69.30099	45.392395	156.4042
106	0.208921	0.53404	0.492951	69.87814	45.82089	157.88638
107	0.209507	0.534211	0.492983	69.87814	45.82089	157.88638
108	0.210138	0.534434	0.492999	75.67347	47.37133	160.19485
109	0.210798	0.534429	0.493051	81.468796	48.92177	162.50331
110	0.211653	0.53483	0.493199	87.264114	50.472206	164.81177
111	0.212824	0.535296	0.493428	93.05944	52.022648	167.12024
112	0.213978	0.535668	0.493707	94.47385	53.5076	165.89928
113	0.21533	0.536395	0.494174	95.88825	54.99255	164.67831
114	0.216455	0.537143	0.494605	97.30266	56.4775	163.45735
115	0.217391	0.537518	0.494957	98.71706	57.962456	162.23639
116	0.218376	0.537724	0.495396	100.13146	59.447407	161.01543
117	0.219355	0.538022	0.495612	101.54587	60.932358	159.79446
118	0.220424	0.538761	0.495979	102.96027	62.41731	158.5735
119	0.221519	0.539173	0.496636	104.37468	63.90226	157.35254
120	0.222638	0.540144	0.497631	105.789085	65.387215	156.13158
121	0.223937	0.540979	0.498451	107.20349	66.87216	154.91061
122	0.225258	0.541847	0.499127	108.6179	68.35712	153.68965
123	0.226621	0.542549	0.499709	110.0323	69.842064	152.46869
124	0.227977	0.543094	0.500493	111.4467	71.32702	151.24774
