	a0	a1	a2	x	y	z
0	0.193763	0.574765	0.547632	127.22344	99.13574	134.33012
1	0.193709	0.574972	0.547833	126.3943	98.197105	133.54053
2	0.193753	0.574809	0.547857	126.43296	97.9709	133.6296
3	0.19371	0.574962	0.547904	128.10085	98.879196	135.67336
4	0.193714	0.57492	0.547817	125.32306	96.31251	132.94456
5	0.19375	0.574672	0.547916	127.96988	97.50259	135.83308
6	0.193732	0.574773	0.547958	128.17938	96.777306	136.39275
7	0.193729	0.574903	0.548005	128.92986	96.5473	137.44598
8	0.193676	0.575123	0.547986	128.17392	94.644646	136.96405
9	0.193692	0.575169	0.547979	129.26132	94.316055	138.36885
10	0.193736	0.575154	0.548084	129.47208	91.907364	139.39618
11	0.193794	0.57499	0.547975	129.68283	89.498665	140.42351
12	0.193718	0.575123	0.54804	129.89359	87.08997	141.45082
13	0.193759	0.575115	0.548022	130.10434	84.681274	142.47815
14	0.19375	0.575099	0.54796	130.3151	82.27258	143.50548
15	0.193761	0.575339	0.547937	128.88292	81.17476	142.3841
16	0.193718	0.575446	0.548077	127.14136	79.7993	143.36108
17	0.193751	0.575501	0.547975	125.399796	78.423836	144.33807
18	0.193749	0.575416	0.547896	123.65823	77.04838	145.31506
19	0.193731	0.57535	0.548019	121.91667	75.67292	146.29204
20	0.193705	0.575132	0.548015	120.17511	74.297455	147.26903
21	0.1937	0.575341	0.548076	118.43355	72.922	148.24602
22	0.193761	0.575501	0.548053	116.691986	71.54654	149.223
23	0.193762	0.575428	0.547968	114.950424	70.17108	150.2
24	0.193784	0.575429	0.547986	113.20886	68.795616	151.17697
25	0.193774	0.575374	0.54802	111.4673	67.42016	152.15396
26	0.193784	0.575169	0.548109	109.72574	66.0447	153.13095
27	0.193729	0.575362	0.548047	107.98418	64.669235	154.10794
28	0.193727	0.575208	0.54798	106.242615	63.293777	155.08493
29	0.19372	0.574943	0.547927	104.50105	61.918316	156.06192
30	0.193735	0.575116	0.547887	102.75949	60.54286	157.03891
31	0.193742	0.574909	0.54797	101.01793	59.167397	158.01588
32	0.193708	0.574853	0.548106	99.27637	57.791935	158.99287
33	0.193788	0.575173	0.547962	97.534805	56.416477	159.96986
34	0.193753	0.575194	0.547865	95.79324	55.041016	160.94685
35	0.193697	0.575195	0.54794	94.05168	53.665558	161.92384
36	0.193754	0.575145	0.54815	92.31012	52.290096	162.90082
37	0.193718	0.574924	0.547946	90.56856	50.914635	163.8778
38	0.19373	0.575065	0.547988	88.826996	49.539177	164.8548
39	0.193723	0.57513	0.547944	87.085434	48.163715	165.83179
40	0.193752	0.574844	0.547928	88.31758	48.744896	167.59137
41	0.193754	0.574873	0.54798	88.32201	48.532177	164.85509
42	0.193756	0.574856	0.547968	88.32201	48.532177	164.85509
43	0.193728	0.57477	0.548053	87.2862	48.166744	164.64648
