	a0	a1	a2	x	y	z
0	0.192214	0.736417	0.723612	128.0474	100.0941	134.54907
1	0.19223	0.736719	0.723801	128.0474	100.0941	134.54907
2	0.192178	0.737356	0.723846	128.0474	100.0941	134.54907
3	0.19223	0.737169	0.723828	128.0474	100.0941	134.54907
4	0.192199	0.7372	0.723931	128.0474	100.0941	134.54907
5	0.192198	0.736678	0.723905	128.0474	100.0941	134.54907
6	0.192179	0.736694	0.723608	128.0474	100.0941	134.54907
7	0.192198	0.736315	0.723789	128.0474	100.0941	134.54907
8	0.192192	0.736353	0.723656	127.96394	100.04215	134.77177
9	0.192206	0.736833	0.723878	125.583565	98.04335	132.24333
10	0.192192	0.73663	0.72358	127.201805	99.20274	134.11865
11	0.192161	0.736438	0.723472	129.15031	100.30473	136.3323
12	0.192207	0.736642	0.723374	126.3342	98.115715	133.72954
13	0.192155	0.736269	0.723785	126.11759	97.43599	133.457
14	0.192167	0.735716	0.723809	127.7243	98.23991	135.51344
15	0.192177	0.735988	0.723965	126.934715	96.841194	134.74188
16	0.192178	0.736235	0.724134	128.33827	97.21133	136.57756
17	0.19219	0.736065	0.72438	127.91647	95.76343	136.31891
18	0.192192	0.735706	0.724514	128.13	94.83366	136.72737
19	0.192176	0.7354	0.724586	129.5165	94.65407	138.58873
20	0.192164	0.735651	0.724442	129.20926	91.95006	138.96443
21	0.192205	0.735712	0.724378	128.90202	89.246056	139.34012
22	0.192199	0.73623	0.724292	128.59479	86.542046	139.71582
23	0.192198	0.73627	0.724287	128.28755	83.83804	140.0915
24	0.192159	0.736502	0.724383	127.98031	81.13403	140.46721
25	0.192193	0.736823	0.724521	128.81104	81.327576	142.10638
26	0.192137	0.737104	0.724411	126.90791	80.00079	142.94307
27	0.192189	0.736523	0.724138	125.00478	78.674	143.77975
28	0.192182	0.736119	0.72407	123.10166	77.34722	144.61644
29	0.192237	0.736287	0.724209	121.19854	76.02043	145.45312
30	0.192215	0.736517	0.724068	119.29541	74.69365	146.28981
31	0.192204	0.73631	0.72398	117.39229	73.36686	147.1265
32	0.192199	0.736606	0.7239	115.48917	72.04008	147.96318
33	0.192164	0.736635	0.724002	113.58604	70.71329	148.79987
34	0.192221	0.736635	0.724178	111.682915	69.386505	149.63655
35	0.192178	0.736482	0.724262	109.77979	68.05972	150.47324
36	0.192192	0.736604	0.724576	107.87666	66.73293	151.30992
37	0.192199	0.735999	0.724542	105.97354	65.40615	152.1466
38	0.192176	0.735517	0.724419	104.07042	64.07936	152.98329
39	0.192181	0.736267	0.724495	102.16729	62.75258	153.81998
40	0.192184	0.736594	0.724736	100.26417	61.425793	154.65666
41	0.192206	0.736466	0.724604	98.36104	60.099007	155.49335
42	0.192214	0.736552	0.724642	96.45792	58.77222	156.33003
43	0.192188	0.736349	0.724479	94.554794	57.445435	157.16672
44	0.192191	0.7363	0.724657	92.651665	56.11865	158.0034
45	0.19221	0.736564	0.72472	90.74854	54.791862	158.84009
46	0.192211	0.736867	0.72453	88.84542	53.465076	159.67677
47	0.192173	0.736485	0.724614	86.94229	52.138294	160.51346
48	0.19221	0.736319	0.72466	85.03917	50.81151	161.35014
49	0.192155	0.73672	0.724553	83.13605	49.484722	162.18683
50	0.19219	0.736672	0.724598	81.23292	48.157936	163.02351
51	0.192182	0.736641	0.724489	79.329796	46.83115	163.8602
52	0.192165	0.736776	0.724198	80.21694	47.1798	163.60971
53	0.192171	0.736724	0.724099	81.324	47.59395	163.20815
54	0.192204	0.736477	0.724043	82.45191	48.477005	166.24278
55	0.192213	0.736637	0.724196	78.504166	46.235462	159.69563
56	0.192193	0.737124	0.724145	78.84947	46.259132	159.78563
57	0.192182	0.737057	0.724379	78.95604	46.417305	159.64322
58	0.192171	0.736627	0.723979	79.48538	46.831047	161.33559
59	0.192167	0.736473	0.724076	79.48538	46.831047	161.33559
60	0.192193	0.736473	0.724214	78.84947	46.259132	159.78563
61	0.192159	0.736666	0.724306	79.48538	46.831047	161.33559
62	0.192184	0.736555	0.724132	79.48538	46.831047	161.33559
63	0.192185	0.736319	0.724252	79.48538	46.831047	161.33559
64	0.192188	0.736176	0.724303	79.48538	46.831047	161.33559
65	0.192216	0.736328	0.724318	80.57493	47.518616	163.71498
66	0.192159	0.736586	0.724089	80.57493	47.518616	163.71498
67	0.192185	0.737128	0.724057	79.48538	46.831047	161.33559
68	0.192189	0.736975	0.72423	80.57493	47.518616	163.71498
69	0.192171	0.736682	0.724267	79.36887	46.821426	161.44916
70	0.192163	0.73642	0.724068	79.36887	46.821426	161.44916
71	0.192174	0.736381	0.72415	79.36887	46.821426	161.44916
72	0.192193	0.73667	0.724423	78.504166	46.235462	159.69563
73	0.192151	0.736964	0.724487	78.504166	46.235462	159.69563
74	0.192173	0.737509	0.724561	78.504166	46.235462	159.69563
75	0.192173	0.737526	0.72452	80.84939	47.766933	164.56714
76	0.192146	0.737204	0.724456	80.84939	47.766933	164.56714
77	0.192179	0.737219	0.724624	79.131065	46.80408	161.23357
78	0.19218	0.737787	0.724426	79.131065	46.80408	161.23357
79	0.192178	0.73771	0.724258	79.131065	46.80408	161.23357
80	0.192178	0.737648	0.724338	79.131065	46.80408	161.23357
81	0.192218	0.737531	0.724192	79.131065	46.80408	161.23357
82	0.192192	0.737947	0.724223	79.131065	46.80408	161.23357
83	0.192222	0.737553	0.724268	79.131065	46.80408	161.23357
84	0.192175	0.737669	0.724305	79.131065	46.80408	161.23357
85	0.19216	0.737638	0.724413	79.131065	46.80408	161.23357
86	0.19211	0.737732	0.724361	79.131065	46.80408	161.23357
87	0.191917	0.737302	0.724241	79.131065	46.80408	161.23357
88	0.191709	0.737291	0.724385	80.202965	47.483913	163.58603
89	0.191452	0.737092	0.724308	80.202965	47.483913	163.58603
90	0.191297	0.736805	0.724251	79.01346	46.7935	161.34465
91	0.191164	0.736942	0.724252	78.15899	46.211685	159.60532
92	0.19101	0.737449	0.723873	78.15899	46.211685	159.60532
