	a0	a1	a2	x	y	z
0	0.20537	0.533754	0.489622	128.03566	99.83746	134.52454
1	0.20534	0.533771	0.489561	127.65032	99.510155	134.23601
2	0.205325	0.533865	0.489661	127.78458	99.58742	134.49327
3	0.205363	0.53397	0.489697	127.31847	99.18438	134.17522
4	0.205331	0.533715	0.489658	127.27487	98.80201	134.29118
5	0.205369	0.533727	0.489642	126.48541	97.962326	133.62173
6	0.205336	0.533777	0.48966	126.36253	97.45985	133.65079
7	0.205381	0.533985	0.489695	127.89079	98.25658	135.62369
8	0.205316	0.534096	0.489605	127.07772	96.90126	134.8294
9	0.205338	0.534092	0.489613	128.33827	97.21133	136.57756
10	0.205313	0.534098	0.489626	127.38077	95.43394	135.61461
11	0.205314	0.533949	0.489627	128.40305	95.22352	137.02765
12	0.205311	0.533956	0.489595	128.3678	93.89703	137.37637
13	0.205303	0.533772	0.489646	129.41922	93.13493	138.87155
14	0.205368	0.534014	0.48961	129.31601	90.292496	139.5887
15	0.205312	0.533956	0.489649	129.2128	87.45005	140.30585
16	0.205316	0.533933	0.489561	129.1096	84.607605	141.023
17	0.205301	0.533996	0.489607	129.0064	81.76517	141.74014
18	0.20533	0.534003	0.489595	129.55148	81.637886	142.98567
19	0.205374	0.533757	0.489655	132.327	82.906975	146.80254
20	0.20541	0.533956	0.489642	131.43936	80.66779	147.41655
21	0.205312	0.533758	0.48963	130.55173	78.42861	148.03056
22	0.205329	0.533929	0.489653	129.6641	76.18942	148.64458
23	0.205328	0.533924	0.489593	128.77646	73.95024	149.25859
24	0.205364	0.534198	0.489603	127.888824	71.71106	149.8726
25	0.205345	0.534129	0.489649	129.89833	71.92126	153.86377
26	0.205333	0.534084	0.489587	127.043625	70.64115	154.24086
27	0.205344	0.534252	0.48955	124.18892	69.361046	154.61795
28	0.205351	0.534131	0.489567	121.33422	68.08094	154.99504
29	0.205358	0.534162	0.489623	118.479515	66.800835	155.37213
30	0.205313	0.534099	0.48955	115.62481	65.52073	155.74922
31	0.205333	0.53408	0.489614	112.7701	64.24062	156.12631
32	0.20533	0.534053	0.489639	109.9154	62.960518	156.5034
33	0.205316	0.534127	0.489671	107.0607	61.680412	156.8805
34	0.205302	0.534343	0.48963	104.20599	60.400307	157.25758
35	0.205306	0.534285	0.489633	101.35129	59.1202	157.63467
36	0.205317	0.534301	0.48959	98.49658	57.8401	158.01175
37	0.205385	0.534437	0.489635	95.64188	56.559994	158.38884
38	0.205335	0.534316	0.489626	92.78718	55.27989	158.76593
39	0.205379	0.534092	0.489697	89.93247	53.999783	159.14302
40	0.205326	0.534102	0.489639	87.07777	52.719677	159.52011
41	0.205334	0.534153	0.489591	84.22306	51.43957	159.8972
42	0.205308	0.534125	0.489558	81.368355	50.159466	160.27429
43	0.205352	0.534249	0.489464	78.51366	48.87936	160.65138
44	0.205371	0.534163	0.489608	75.65895	47.599255	161.02847
45	0.20532	0.534122	0.489555	72.804245	46.31915	161.40556
46	0.205343	0.534021	0.489533	70.84465	45.017494	157.39517
47	0.205297	0.534077	0.489608	72.420494	45.560833	157.5627
48	0.205373	0.533959	0.489657	77.74233	48.856064	168.79124
49	0.205371	0.533806	0.489683	71.88719	45.40657	157.72888
50	0.205355	0.53393	0.489699	71.88719	45.40657	157.72888
51	0.205343	0.53385	0.489708	73.721596	46.451344	161.08574
52	0.205303	0.533925	0.489616	74.22813	46.957573	162.67064
