	a0	a1	a2	x	y	z
0	0.192214	0.736417	0.723612	128.04739837492093	100.09410084586794	134.54907132614267
1	0.19223	0.736719	0.723801	128.04739837492093	100.09410084586794	134.54907132614267
2	0.192178	0.737356	0.723846	128.04739837492093	100.09410084586794	134.54907132614267
3	0.19223	0.737169	0.723828	128.04739837492093	100.09410084586794	134.54907132614267
4	0.192199	0.7372	0.723931	128.04739837492093	100.09410084586794	134.54907132614267
5	0.192198	0.736678	0.723905	128.04739837492093	100.09410084586794	134.54907132614267
6	0.192179	0.736694	0.723608	128.04739837492093	100.09410084586794	134.54907132614267
7	0.192198	0.736315	0.723789	128.04739837492093	100.09410084586794	134.54907132614267
8	0.192192	0.736353	0.723656	127.9639426483868	100.04215352777365	134.77176960196374
9	0.192206	0.736833	0.723878	125.58356322853547	98.04334664212745	132.2433377528956
10	0.192192	0.73663	0.72358	127.20180383743545	99.2027458377207	134.11865236977255
11	0.192161	0.736438	0.723472	129.15031439267608	100.3047351763676	136.33230784867436
12	0.192207	0.736642	0.723374	126.3341967050072	98.11571734926638	133.72953404068602
13	0.192155	0.736269	0.723785	126.11759238522363	97.4359905876904	133.45699641965393
14	0.192167	0.735716	0.723809	127.72429966434285	98.23990739975697	135.51344776984615
15	0.192177	0.735988	0.723965	126.93471592348027	96.8411909969238	134.74188940879955
16	0.192178	0.736235	0.724134	128.3382660931799	97.21132704209558	136.57756708371136
17	0.19219	0.736065	0.72438	127.91647187654706	95.76342432639042	136.31890483435032
18	0.192192	0.735706	0.724514	128.13000594504703	94.83365416786326	136.72737756214704
19	0.192176	0.7354	0.724586	129.51649403368154	94.65407157057335	138.58872598878511
20	0.192164	0.735651	0.724442	127.98031040589801	81.13403209887298	140.46720991641695
21	0.192205	0.735712	0.724378	128.811041902664	81.32757540410658	142.10638629663066
22	0.192199	0.73623	0.724292	79.32979763148063	46.83115042033137	163.86020469139586
23	0.192198	0.73627	0.724287	80.21694170172658	47.17979685137258	163.60970682072193
24	0.192159	0.736502	0.724383	81.32399436702413	47.59394668027515	163.20814768549914
25	0.192193	0.736823	0.724521	82.45191174791864	48.47700436673011	166.24278627274032
26	0.192137	0.737104	0.724411	78.50416811843529	46.23546284796932	159.69564007113755
27	0.192189	0.736523	0.724138	78.8494721367634	46.259131612474434	159.78562518634686
28	0.192182	0.736119	0.72407	78.95603731895271	46.41730673574766	159.64322387113847
29	0.192237	0.736287	0.724209	79.48538014069078	46.83104684744884	161.33559026503232
30	0.192215	0.736517	0.724068	79.48538014069078	46.83104684744884	161.33559026503232
31	0.192204	0.73631	0.72398	78.8494721367634	46.259131612474434	159.78562518634686
32	0.192199	0.736606	0.7239	79.48538014069078	46.83104684744884	161.33559026503232
