	a0	a1	a2	x	y	z
0	0.194646	0.510668	0.515109	126.13093	97.69209	133.483
1	0.194673	0.510695	0.515177	127.72621	98.48889	135.52527
2	0.19467	0.510764	0.515322	127.57401	97.7689	135.51546
3	0.194667	0.510742	0.515245	126.53315	96.168076	134.53717
4	0.19468	0.510803	0.51521	127.27153	95.791405	135.51837
5	0.194663	0.510975	0.515251	128.13585	95.34281	136.75671
6	0.19467	0.510774	0.515294	128.57855	94.335175	137.41376
7	0.194636	0.510865	0.515299	128.0252	92.779755	137.2661
8	0.194659	0.510885	0.515339	130.41951	93.07549	140.2789
9	0.194668	0.510817	0.515355	130.45792	89.894295	141.39209
10	0.194635	0.510883	0.515495	130.4963	86.71309	142.50528
11	0.194661	0.510867	0.515559	130.53471	83.53189	143.61848
12	0.194668	0.510662	0.515581	130.57312	80.35069	144.73167
13	0.194681	0.510959	0.515625	129.35573	79.40982	144.06796
14	0.194642	0.511078	0.515668	127.566895	78.22047	142.77156
15	0.194651	0.510888	0.515749	127.893456	76.74518	144.93411
16	0.194657	0.510857	0.515859	128.22002	75.26989	147.09666
17	0.19469	0.510829	0.515705	128.54659	73.79461	149.25922
18	0.19466	0.51065	0.515752	128.87314	72.31932	151.42177
19	0.194693	0.510935	0.515793	129.1997	70.84403	153.58432
20	0.194671	0.510991	0.515851	127.80921	69.577515	153.60857
21	0.194652	0.51104	0.515824	125.16985	68.31165	154.15704
22	0.194678	0.511079	0.515791	122.530495	67.04579	154.70554
23	0.194624	0.511036	0.515887	119.89114	65.77992	155.25401
24	0.194674	0.511079	0.515947	117.251785	64.51406	155.8025
25	0.194653	0.510928	0.51594	114.61243	63.2482	156.35098
26	0.19467	0.511109	0.515936	111.97307	61.982334	156.89948
27	0.194652	0.511264	0.516024	109.33371	60.716473	157.44795
28	0.194641	0.511272	0.516096	106.69435	59.450607	157.99644
29	0.194679	0.511268	0.516136	104.05499	58.184746	158.54492
30	0.194649	0.511417	0.516223	101.41564	56.918884	159.0934
31	0.194647	0.511174	0.516099	98.77628	55.65302	159.64189
32	0.194654	0.511177	0.516098	96.136925	54.387157	160.19037
33	0.194667	0.511228	0.516171	93.49757	53.121292	160.73886
34	0.194675	0.511385	0.516357	90.85821	51.85543	161.28734
35	0.19466	0.511182	0.516266	88.21886	50.589565	161.83583
36	0.19467	0.511165	0.516163	85.5795	49.323704	162.38431
37	0.194663	0.511205	0.516177	82.94014	48.05784	162.9328
38	0.194638	0.511416	0.51621	80.30078	46.791977	163.48128
39	0.194682	0.511454	0.516207	83.60035	48.36354	166.97038
40	0.194644	0.511289	0.516274	80.556496	46.555355	159.3928
41	0.194685	0.511468	0.516177	83.516884	48.477104	166.80933
42	0.194663	0.511373	0.516277	83.25267	48.347218	166.90439
43	0.194677	0.511371	0.51624	81.14694	46.958466	161.96344
44	0.194676	0.51133	0.516296	81.14694	46.958466	161.96344
45	0.194679	0.511391	0.516477	80.791245	46.931423	161.86176
46	0.19466	0.51152	0.516423	79.54922	46.19725	159.17479
47	0.194657	0.511506	0.516455	82.57669	47.85547	164.91876
48	0.194699	0.511566	0.516415	80.791245	46.931423	161.86176
49	0.194676	0.511794	0.516429	80.791245	46.931423	161.86176
